Unnamed: 0,date,Month,Day,Year,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip,IntCondition,month,p1,p2,p3,p4,p5,Season,IntSeason,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,Date,Event
389,1/25/2021,January,25,2021,61.93617021,20.63829787,24.42553191,4.468085106,0.008432517,29.98191489,0.0,7,1,75.0,37,58,48,20,Winter,1,116,69,36,64,69,31,48,17,21.0,46.0,2021-01-25,0
390,1/26/2021,January,26,2021,61.68181818,39.40909091,49.56818182,4.840909091,0.008432517,29.95886364,0.0,8,1,78.0,40,61,51,23,Winter,1,122,69,36,64,69,31,48,17,5.0,30.0,2021-01-26,0
391,1/27/2021,January,27,2021,62.48888889,38.17777778,48.82222222,4.844444444,0.008432517,29.95066667,0.0,8,1,78.0,40,61,51,23,Winter,1,122,68,35,63,68,31,48,17,4.0,29.0,2021-01-27,0
392,1/28/2021,January,28,2021,63.86666667,39.48888889,45.22222222,4.422222222,0.008432517,29.97422222,0.0,7,1,75.0,37,58,48,20,Winter,1,116,70,37,65,70,33,48,19,4.0,29.0,2021-01-28,0
393,1/29/2021,January,29,2021,64.625,42.875,51.52083333,6.479166667,0.008432517,29.995625,0.0,8,1,77.0,39,60,50,22,Winter,1,120,68,35,63,68,35,48,21,37.0,62.0,2021-01-29,0
394,1/30/2021,January,30,2021,65.13043478,43.60869565,54.15217391,4.152173913,0.008432517,29.96043478,0.0,5,1,76.0,38,59,49,21,Winter,1,118,72,39,67,72,31,49,17,21.0,46.0,2021-01-30,0
395,1/31/2021,January,31,2021,66.95454545,55.86363636,69.81818182,6.704545455,0.008432517,29.90386364,0.0,8,1,77.0,39,60,50,22,Winter,1,120,74,41,69,74,31,47,17,54.0,79.0,2021-01-31,0
396,2/1/2021,February,1,2021,68.54761905,55.45238095,67.80952381,5.880952381,0.008432517,29.96071429,0.0,7,2,80.0,42,63,53,25,Winter,1,126,71,44,39,68,31,49,17,1.0,18.0,2021-02-01,0
397,2/2/2021,February,2,2021,67.91666667,59.33333333,76.41666667,4.979166667,0.008432517,29.96625,0.0,12,2,75.0,37,58,48,20,Winter,1,116,71,44,39,68,31,47,17,22.0,39.0,2021-02-02,0
398,2/3/2021,February,3,2021,70.19148936,57.93617021,68.57446809,5.234042553,0.008432517,29.90531915,0.0,8,2,76.0,38,59,49,21,Winter,1,118,73,46,41,69,33,48,19,22.0,39.0,2021-02-03,0
399,2/4/2021,February,4,2021,68.55813953,40.23255814,45.09302326,7.023255814,0.008432517,29.95627907,0.0,9,2,76.0,38,59,49,21,Winter,1,118,72,45,40,69,31,48,17,11.0,28.0,2021-02-04,0
400,2/5/2021,February,5,2021,67.02083333,35.4375,33.91666667,4.833333333,0.008432517,29.98875,0.0,7,2,77.0,39,60,50,22,Winter,1,120,71,44,39,68,29,48,15,25.0,42.0,2021-02-05,1
401,2/6/2021,February,6,2021,66.89130435,36.34782609,38.52173913,4.913043478,0.008432517,29.98521739,0.0,6,2,75.0,37,58,48,20,Winter,1,116,73,46,41,69,37,49,23,39.0,56.0,2021-02-06,0
402,2/7/2021,February,7,2021,66.26829268,35.41463415,37.04878049,5.097560976,0.008432517,29.98073171,0.0,6,2,76.0,38,59,49,21,Winter,1,118,71,44,39,68,32,48,18,71.0,88.0,2021-02-07,0
403,2/8/2021,February,8,2021,68.65217391,34.60869565,32.58695652,5.652173913,0.008432517,29.96043478,0.0,6,2,78.0,40,61,51,23,Winter,1,122,71,44,39,68,34,50,20,11.0,28.0,2021-02-08,0
404,2/9/2021,February,9,2021,69.62222222,51.75555556,57.24444444,6.377777778,0.008432517,29.88311111,0.0,6,2,77.0,39,60,50,22,Winter,1,120,71,44,39,68,30,47,16,30.0,47.0,2021-02-09,0
405,2/10/2021,February,10,2021,73.81818182,44.81818182,50.54545455,6.068181818,0.008432517,29.8375,0.0,8,2,75.0,37,58,48,20,Winter,1,116,71,44,39,68,31,48,17,17.0,34.0,2021-02-10,0
406,2/11/2021,February,11,2021,71.46808511,36.59574468,34.57446809,3.765957447,0.008432517,29.83361702,0.0,8,2,76.0,38,59,49,21,Winter,1,118,72,45,40,69,27,48,13,12.958753437213566,29.958753437213566,2021-02-11,0
407,2/12/2021,February,12,2021,72.13953488,38.46511628,32.51162791,4.441860465,0.008432517,29.83697674,0.0,8,2,79.0,41,62,52,24,Winter,1,124,69,42,37,67,33,50,19,42.0,59.0,2021-02-12,0
408,2/13/2021,February,13,2021,70.59574468,39.82978723,37.59574468,4.340425532,0.008432517,28.59276596,0.0,8,2,77.0,39,60,50,22,Winter,1,120,74,47,42,70,30,47,16,24.0,41.0,2021-02-13,0
409,2/14/2021,February,14,2021,71.75555556,51.84444444,56.2,5.688888889,0.008432517,29.85266667,0.0,6,2,75.0,37,58,48,20,Winter,1,116,70,43,38,67,34,47,20,26.0,43.0,2021-02-14,0
410,2/15/2021,February,15,2021,71.43181818,61.79545455,73.86363636,7.386363636,0.008432517,29.82886364,0.0,9,2,76.0,38,59,49,21,Winter,1,118,71,44,39,68,32,49,18,35.0,52.0,2021-02-15,0
411,2/16/2021,February,16,2021,72.57142857,60.4047619,69.73809524,5.238095238,0.008432517,29.82190476,0.0,11,2,75.0,37,58,48,20,Winter,1,116,72,45,40,69,29,50,15,12.0,29.0,2021-02-16,0
412,2/17/2021,February,17,2021,72.77083333,56.97916667,64.6875,4.958333333,0.008432517,29.85958333,0.0,11,2,78.0,40,61,51,23,Winter,1,122,74,47,42,70,31,50,17,9.0,26.0,2021-02-17,0
413,2/18/2021,February,18,2021,73.88888889,42.77777778,44.35555556,4.355555556,0.008432517,29.22711111,0.0,10,2,81.0,43,64,54,26,Winter,1,128,71,44,39,68,28,50,14,26.0,43.0,2021-02-18,0
414,2/19/2021,February,19,2021,76.81818182,33.79545455,23.93181818,6.363636364,0.008432517,29.9575,0.0,6,2,78.0,40,61,51,23,Winter,1,122,69,42,37,67,28,50,14,11.0,28.0,2021-02-19,0
415,2/20/2021,February,20,2021,75.11111111,33.15555556,24.71111111,5.622222222,0.008432517,29.954,0.0,4,2,76.0,38,59,49,21,Winter,1,118,74,47,42,70,30,49,16,19.0,36.0,2021-02-20,0
416,2/21/2021,February,21,2021,74.26086957,34.84782609,26.80434783,7.369565217,0.008432517,29.94021739,0.0,7,2,75.0,37,58,48,20,Winter,1,116,70,43,38,67,30,48,16,39.0,56.0,2021-02-21,0
417,2/22/2021,February,22,2021,75.42553191,40.19148936,32.89361702,6.234042553,0.008432517,29.91510638,0.0,6,2,77.0,39,60,50,22,Winter,1,120,69,42,37,67,32,49,18,34.0,51.0,2021-02-22,0
418,2/23/2021,February,23,2021,73.80851064,61.82978723,67.55319149,9.382978723,0.008432517,29.84702128,0.0,5,2,77.0,39,60,50,22,Winter,1,120,72,45,40,69,28,50,14,24.0,41.0,2021-02-23,0
419,2/24/2021,February,24,2021,75.63829787,65.36170213,72.27659574,9.170212766,0.008432517,29.7812766,0.0,7,2,76.0,38,59,49,21,Winter,1,118,71,44,39,68,29,49,15,18.0,35.0,2021-02-24,0
420,2/25/2021,February,25,2021,76.125,63.91666667,67.02083333,10.33333333,0.008432517,29.79625,0.0,6,2,75.0,37,58,48,20,Winter,1,116,70,43,38,67,29,48,15,13.0,30.0,2021-02-25,0
421,2/26/2021,February,26,2021,78.39583333,64.89583333,65.58333333,8.791666667,0.008432517,29.755625,0.0,7,2,78.0,40,61,51,23,Winter,1,122,71,44,39,68,33,48,19,11.0,28.0,2021-02-26,0
422,2/27/2021,February,27,2021,78.375,64.85416667,65.52083333,7.8125,0.008432517,29.744375,0.0,9,2,84.0,46,67,57,29,Winter,1,134,69,42,37,67,33,49,19,6.0,23.0,2021-02-27,0
423,2/28/2021,February,28,2021,77.08163265,43.71428571,40.48979592,6.510204082,0.008432517,29.78122449,0.0,6,2,83.0,45,66,56,28,Winter,1,132,70,43,38,67,31,49,17,49.0,66.0,2021-02-28,0
424,3/1/2021,March,1,2021,74.60416667,46.0,43.3125,5.208333333,0.008432517,29.88979167,0.0,4,3,84.0,46,67,40,43,Spring,2,118,71,44,39,68,28,49,16,4.0,22.0,2021-03-01,0
425,3/2/2021,March,2,2021,73.87234043,40.04255319,34.29787234,5.744680851,0.008432517,29.92765957,0.0,5,3,81.0,43,64,37,40,Spring,2,115,71,44,39,68,29,48,17,12.0,30.0,2021-03-02,0
426,3/3/2021,March,3,2021,77.08333333,56.85416667,54.29166667,7.854166667,0.008432517,29.840625,0.0,6,3,80.0,42,63,36,39,Spring,2,114,74,47,42,70,35,49,23,3.0,21.0,2021-03-03,0
427,3/4/2021,March,4,2021,78.83673469,63.91836735,63.65306122,5.816326531,0.008432517,29.81,0.0,7,3,81.0,43,64,37,40,Spring,2,115,73,46,41,69,27,48,15,37.0,55.0,2021-03-04,0
428,3/5/2021,March,5,2021,80.5,57.80434783,56.10869565,6.195652174,0.008432517,29.83543478,0.0,7,3,80.0,42,63,36,39,Spring,2,114,71,44,39,68,25,50,13,9.0,27.0,2021-03-05,0
429,3/6/2021,March,6,2021,77.64583333,66.4375,70.52083333,8.3125,0.008432517,29.8025,0.0,7,3,81.0,43,64,37,40,Spring,2,115,69,42,37,67,29,48,17,20.0,38.0,2021-03-06,0
430,3/7/2021,March,7,2021,79.4893617,68.38297872,69.91489362,11.06382979,0.008432517,29.72,0.0,5,3,81.0,43,64,37,40,Spring,2,115,70,43,38,67,32,49,20,46.0,64.0,2021-03-07,0
431,3/8/2021,March,8,2021,78.25,64.25,65.47916667,8.666666667,0.008432517,29.780625,0.0,4,3,83.0,45,66,39,42,Spring,2,117,69,42,37,67,32,49,20,25.0,43.0,2021-03-08,0
432,3/9/2021,March,9,2021,78.66666667,58.29166667,56.33333333,5.895833333,0.008432517,29.20458333,0.0,5,3,80.0,42,63,36,39,Spring,2,114,74,47,42,70,31,47,19,15.0,33.0,2021-03-09,0
433,3/10/2021,March,10,2021,77.41666667,58.08333333,56.54166667,8.604166667,0.008432517,29.823125,0.0,4,3,83.0,45,66,39,42,Spring,2,117,71,44,39,68,30,47,18,4.0,22.0,2021-03-10,0
434,3/11/2021,March,11,2021,77.02083333,64.3125,66.52083333,9.0625,0.008432517,29.788125,0.0,5,3,80.0,42,63,36,39,Spring,2,114,70,43,38,67,35,49,23,5.0,23.0,2021-03-11,0
435,3/12/2021,March,12,2021,79.80434783,62.5,60.52173913,4.630434783,0.008432517,29.84608696,0.0,7,3,83.0,45,66,39,42,Spring,2,117,70,43,38,67,29,47,17,4.0,22.0,2021-03-12,0
436,3/13/2021,March,13,2021,81.83333333,52.0,38.22916667,8.375,0.008432517,29.91083333,0.0,8,3,83.0,45,66,39,42,Spring,2,117,70,43,38,67,31,48,19,23.0,41.0,2021-03-13,0
437,3/14/2021,March,14,2021,79.22916667,58.75,53.47916667,5.8125,0.008432517,29.84541667,0.0,6,3,81.0,43,64,37,40,Spring,2,115,70,43,38,67,29,48,17,41.0,59.0,2021-03-14,0
438,3/15/2021,March,15,2021,80.35416667,63.83333333,60.9375,7.270833333,0.008432517,29.81,0.0,6,3,80.0,42,63,36,39,Spring,2,114,70,43,38,67,28,48,16,18.0,36.0,2021-03-15,0
439,3/16/2021,March,16,2021,80.85416667,65.45833333,63.10416667,8.395833333,0.008432517,29.80375,0.0,6,3,82.0,44,65,38,41,Spring,2,116,77,50,45,72,28,49,16,6.0,24.0,2021-03-16,0
440,3/17/2021,March,17,2021,81.27083333,67.10416667,64.75,8.5625,0.008432517,29.763125,0.0,4,3,80.0,42,63,36,39,Spring,2,114,69,42,37,67,38,49,26,19.0,37.0,2021-03-17,0
441,3/18/2021,March,18,2021,79.91489362,63.82978723,60.70212766,7.255319149,0.008432517,29.75446809,0.0,8,3,81.0,43,64,37,40,Spring,2,115,74,47,42,70,29,47,17,42.0,60.0,2021-03-18,0
442,3/19/2021,March,19,2021,81.89361702,56.57446809,46.17021277,6.170212766,0.008432517,29.7793617,0.0,4,3,82.0,44,65,38,41,Spring,2,116,73,46,41,69,30,48,18,7.0,25.0,2021-03-19,0
443,3/20/2021,March,20,2021,81.42857143,58.75510204,49.7755102,6.367346939,0.008432517,29.74204082,0.0,8,3,80.0,42,63,36,39,Spring,2,114,71,44,39,68,33,49,21,2.0,20.0,2021-03-20,0
444,3/21/2021,March,21,2021,80.625,69.27083333,69.79166667,9.1875,0.008432517,29.680625,0.0,5,3,82.0,44,65,38,41,Spring,2,116,71,44,39,68,34,50,22,24.0,42.0,2021-03-21,0
445,3/22/2021,March,22,2021,81.10416667,67.02083333,63.29166667,9.416666667,0.008432517,29.726875,0.0,6,3,84.0,46,67,40,43,Spring,2,118,71,44,39,68,32,48,20,28.0,46.0,2021-03-22,0
446,3/23/2021,March,23,2021,79.14893617,65.34042553,65.0,7.765957447,0.008432517,29.80808511,0.0,6,3,81.0,43,64,37,40,Spring,2,115,73,46,41,69,25,47,13,24.0,42.0,2021-03-23,1
447,3/24/2021,March,24,2021,81.5625,60.1875,53.1875,6.166666667,0.008432517,29.855,0.0,6,3,76.00365965,47,68,41,44,Spring,2,119,71,44,39,68,28,49,16,6.0,24.0,2021-03-24,0
448,3/25/2021,March,25,2021,83.44897959,47.59183673,34.73469388,6.673469388,0.008432517,29.85877551,0.0,4,3,81.0,43,64,37,40,Spring,2,115,72,45,40,69,27,50,15,14.0,32.0,2021-03-25,0
449,3/26/2021,March,26,2021,84.10416667,43.66666667,31.02083333,7.083333333,0.008432517,29.819375,0.0,4,3,82.0,44,65,38,41,Spring,2,116,71,44,39,68,32,49,20,25.0,43.0,2021-03-26,0
450,3/27/2021,March,27,2021,85.22916667,54.85416667,41.91666667,8.333333333,0.008432517,29.759375,0.0,2,3,82.0,44,65,38,41,Spring,2,116,70,43,38,67,25,48,13,15.0,33.0,2021-03-27,0
451,3/28/2021,March,28,2021,82.82608696,64.39130435,56.54347826,11.0,0.008432517,29.68934783,0.0,4,3,80.0,42,63,36,39,Spring,2,114,71,44,39,68,29,55,17,46.0,64.0,2021-03-28,0
452,3/29/2021,March,29,2021,82.89583333,70.3125,67.16666667,11.25,0.008432517,29.65,0.0,2,3,84.0,46,67,40,43,Spring,2,118,70,43,38,67,26,47,14,6.0,24.0,2021-03-29,0
453,3/30/2021,March,30,2021,85.08,66.28,56.58,7.8,0.008432517,27.8552,0.0,9,3,81.0,43,64,37,40,Spring,2,115,69,42,37,67,26,48,14,18.0,36.0,2021-03-30,0
454,3/31/2021,March,31,2021,87.95833333,38.60416667,25.70833333,11.72916667,0.008432517,29.633125,0.0,7,3,83.0,45,66,39,42,Spring,2,117,70,43,38,67,27,48,15,4.0,22.0,2021-03-31,0
455,4/1/2021,April,1,2021,88.3125,26.4375,13.58333333,7.5,0.008432517,29.628125,0.0,4,4,84.0,46,67,40,43,Spring,2,67,69,42,37,67,36,49,22,16.0,31.0,2021-04-01,0
456,4/2/2021,April,2,2021,87.43478261,37.86956522,22.06521739,5.173913043,0.008432517,29.63,0.0,1,4,86.0,48,69,42,45,Spring,2,69,73,46,41,69,29,47,15,36.0,51.0,2021-04-02,0
457,4/3/2021,April,3,2021,88.14583333,47.41666667,30.27083333,7.104166667,0.008432517,29.02520833,0.0,2,4,81.0,43,64,37,40,Spring,2,64,71,44,39,68,28,47,14,17.0,32.0,2021-04-03,0
458,4/4/2021,April,4,2021,84.24489796,62.69387755,49.83673469,7.306122449,0.008432517,29.70102041,0.0,2,4,81.0,43,64,37,40,Spring,2,64,69,42,37,67,33,48,19,59.0,74.0,2021-04-04,0
459,4/5/2021,April,5,2021,83.5,70.35416667,66.16666667,10.47916667,0.008432517,29.715625,0.0,6,4,81.0,43,64,37,40,Spring,2,64,70,43,38,67,32,48,18,6.0,21.0,2021-04-05,0
460,4/6/2021,April,6,2021,83.875,71.08333333,66.08333333,10.97916667,0.008432517,29.70375,0.0,4,4,84.0,46,67,40,43,Spring,2,67,70,43,38,67,32,49,18,25.0,40.0,2021-04-06,0
461,4/7/2021,April,7,2021,87.95744681,56.5106383,42.31914894,7.787234043,0.008432517,29.75382979,0.0,7,4,81.0,43,64,37,40,Spring,2,64,70,43,38,67,32,47,18,0.0,15.0,2021-04-07,0
462,4/8/2021,April,8,2021,85.89130435,47.15217391,30.10869565,6.804347826,0.008432517,29.73891304,0.0,5,4,85.0,47,68,41,44,Spring,2,68,70,43,38,67,32,49,18,6.0,21.0,2021-04-08,0
463,4/9/2021,April,9,2021,83.18367347,64.63265306,58.73469388,6.734693878,0.008432517,29.72183673,0.0,2,4,85.0,47,68,41,44,Spring,2,68,72,45,40,69,30,48,16,27.0,42.0,2021-04-09,0
464,4/10/2021,April,10,2021,87.33333333,52.79166667,41.75,6.4375,0.008432517,29.13770833,0.0,3,4,80.0,42,63,36,39,Spring,2,63,69,42,37,67,35,48,21,23.0,38.0,2021-04-10,0
465,4/11/2021,April,11,2021,87.57446809,55.5106383,41.68085106,7.425531915,0.008432517,29.76595745,0.0,3,4,87.0,49,70,43,46,Spring,2,70,69,42,37,67,34,47,20,6.0,21.0,2021-04-11,0
466,4/12/2021,April,12,2021,85.3877551,63.32653061,49.87755102,8.571428571,0.008432517,29.78979592,0.0,4,4,82.0,44,65,38,41,Spring,2,65,70,43,38,67,31,50,17,11.0,26.0,2021-04-12,0
467,4/13/2021,April,13,2021,83.4893617,62.9787234,53.04255319,9.957446809,0.008432517,29.79212766,0.0,4,4,82.0,44,65,38,41,Spring,2,65,69,42,37,67,28,48,14,8.0,23.0,2021-04-13,0
468,4/14/2021,April,14,2021,82.18367347,65.06122449,56.95918367,12.3877551,0.008432517,29.74938776,0.0,1,4,84.0,46,67,40,43,Spring,2,67,71,44,39,68,30,48,16,6.0,21.0,2021-04-14,1
469,4/15/2021,April,15,2021,83.45833333,69.79166667,64.35416667,10.625,0.008432517,29.71125,0.0,4,4,85.0,47,68,41,44,Spring,2,68,71,44,39,68,29,48,15,30.0,45.0,2021-04-15,0
470,4/16/2021,April,16,2021,85.25531915,70.40425532,63.46808511,9.574468085,0.008432517,29.71106383,0.0,3,4,84.0,46,67,40,43,Spring,2,67,71,44,39,68,29,50,15,9.0,24.0,2021-04-16,0
471,4/17/2021,April,17,2021,85.5,70.29166667,63.70833333,9.625,0.008432517,29.761875,0.0,4,4,82.0,44,65,38,41,Spring,2,65,69,42,37,67,33,48,19,18.0,33.0,2021-04-17,0
472,4/18/2021,April,18,2021,85.04166667,70.77083333,65.70833333,8.854166667,0.008432517,29.791875,0.0,3,4,83.0,45,66,39,42,Spring,2,66,72,45,40,69,35,51,21,27.0,42.0,2021-04-18,0
473,4/19/2021,April,19,2021,84.67346939,70.0,63.7755102,10.51020408,0.008432517,29.7077551,0.0,4,4,86.0,48,69,42,45,Spring,2,69,72,45,40,69,29,49,15,7.0,22.0,2021-04-19,0
474,4/20/2021,April,20,2021,86.25,58.66666667,47.52083333,12.10416667,0.008432517,29.66375,0.0,9,4,82.0,44,65,38,41,Spring,2,65,70,43,38,67,28,47,14,9.0,24.0,2021-04-20,0
475,4/21/2021,April,21,2021,84.8125,71.02083333,64.02083333,8.604166667,0.008432517,29.11208333,0.0,6,4,84.0,46,67,40,43,Spring,2,67,71,44,39,68,30,50,16,2.0,17.0,2021-04-21,0
476,4/22/2021,April,22,2021,85.5,71.45833333,64.58333333,10.97916667,0.008432517,29.706875,0.0,7,4,84.0,46,67,40,43,Spring,2,67,74,47,42,70,30,48,16,7.0,22.0,2021-04-22,0
477,4/23/2021,April,23,2021,88.80851064,70.21276596,57.57446809,10.10638298,0.008432517,29.6606383,0.0,3,4,83.0,45,66,39,42,Spring,2,66,72,45,40,69,32,50,18,7.0,22.0,2021-04-23,0
478,4/24/2021,April,24,2021,90.10204082,57.87755102,36.83673469,7.020408163,0.008432517,29.73469388,0.0,9,4,81.0,43,64,37,40,Spring,2,64,69,42,37,67,30,51,16,18.0,33.0,2021-04-24,0
479,4/25/2021,April,25,2021,88.6875,60.66666667,41.04166667,5.604166667,0.008432517,29.73875,0.0,8,4,90.0,52,73,46,49,Spring,2,73,69,42,37,67,33,49,19,22.0,37.0,2021-04-25,0
480,4/26/2021,April,26,2021,87.55319149,67.76595745,56.93617021,8.0,0.008432517,29.6912766,0.0,4,4,86.0,48,69,42,45,Spring,2,69,70,43,38,67,28,50,14,6.0,21.0,2021-04-26,0
481,4/27/2021,April,27,2021,85.85714286,70.30612245,63.12244898,8.816326531,0.008432517,29.69489796,0.0,4,4,83.0,45,66,39,42,Spring,2,66,69,42,37,67,31,48,17,12.0,27.0,2021-04-27,0
482,4/28/2021,April,28,2021,85.76595745,71.04255319,63.19148936,9.085106383,0.008432517,28.46425532,0.0,2,4,87.0,49,70,43,46,Spring,2,70,72,45,40,69,32,48,18,19.0,34.0,2021-04-28,0
483,4/29/2021,April,29,2021,85.30612245,71.81632653,66.04081633,8.12244898,0.008432517,29.7144898,0.0,4,4,84.0,46,67,40,43,Spring,2,67,59,32,27,60,33,47,19,13.0,28.0,2021-04-29,0
484,4/30/2021,April,30,2021,88.31111111,70.57777778,58.66666667,9.4,0.008432517,29.656,0.0,2,4,85.0,47,68,41,44,Spring,2,68,58,31,26,59,30,47,16,22.0,37.0,2021-04-30,0
485,5/1/2021,May,1,2021,88.57446809,68.29787234,54.61702128,12.27659574,0.008432517,29.64851064,0.0,6,5,86.0,48,69,42,45,Spring,2,69,62,52,24,124,30,47,16,9.0,26.0,2021-05-01,1
486,5/2/2021,May,2,2021,87.625,65.29166667,48.39583333,12.35416667,0.008432517,29.683125,0.0,2,5,83.0,45,66,39,42,Spring,2,66,59,49,21,118,27,50,13,12.958753437213566,29.958753437213566,2021-05-02,0
487,5/3/2021,May,3,2021,86.46808511,67.65957447,55.44680851,11.57446809,0.008432517,29.68234043,0.0,1,5,83.0,45,66,39,42,Spring,2,66,61,51,23,122,27,49,13,22.0,39.0,2021-05-03,0
488,5/4/2021,May,4,2021,86.6122449,71.85714286,62.75510204,13.79591837,0.008432517,29.65081633,0.0,2,5,86.0,48,69,42,45,Spring,2,69,58,48,20,116,33,48,19,3.0,20.0,2021-05-04,0
489,5/5/2021,May,5,2021,87.47916667,72.04166667,62.97916667,11.625,0.008432517,29.654375,0.0,4,5,90.0,52,73,46,49,Spring,2,73,58,48,20,116,29,50,15,13.0,30.0,2021-05-05,0
490,5/6/2021,May,6,2021,88.27659574,71.5106383,60.27659574,10.4893617,0.008432517,29.66382979,0.0,3,5,81.0,43,64,37,40,Spring,2,64,60,50,22,120,30,47,16,24.0,41.0,2021-05-06,0
491,5/7/2021,May,7,2021,88.02083333,72.4375,61.52083333,9.3125,0.008432517,29.723125,0.0,2,5,86.0,48,69,42,45,Spring,2,69,60,50,22,120,30,47,16,17.0,34.0,2021-05-07,0
492,5/8/2021,May,8,2021,89.57446809,66.89361702,50.82978723,10.46808511,0.008432517,29.67276596,0.0,3,5,90.0,52,73,46,49,Spring,2,73,59,49,21,118,36,48,22,30.0,47.0,2021-05-08,0
493,5/9/2021,May,9,2021,89.0,66.73333333,52.55555556,12.33333333,0.008432517,29.61466667,0.0,6,5,84.0,46,67,40,43,Spring,2,67,60,50,22,120,37,47,23,19.0,36.0,2021-05-09,0
494,5/10/2021,May,10,2021,87.25531915,72.31914894,61.72340426,13.85106383,0.008432517,29.58276596,0.0,3,5,88.0,50,71,44,47,Spring,2,71,59,49,21,118,33,48,19,12.0,29.0,2021-05-10,1
495,5/11/2021,May,11,2021,87.85106383,71.10638298,58.04255319,14.72340426,0.008432517,29.58659574,0.0,3,5,85.0,47,68,41,44,Spring,2,68,60,50,22,120,30,49,16,11.0,28.0,2021-05-11,1
496,5/12/2021,May,12,2021,87.04166667,74.0625,66.27083333,16.1875,0.008432517,29.519375,0.0,8,5,85.0,47,68,41,44,Spring,2,68,58,48,20,116,31,50,17,4.0,21.0,2021-05-12,1
497,5/13/2021,May,13,2021,88.53191489,72.61702128,61.31914894,14.08510638,0.008432517,29.47042553,0.0,2,5,83.0,45,66,39,42,Spring,2,66,60,50,22,120,27,48,13,1.0,18.0,2021-05-13,1
498,5/14/2021,May,14,2021,87.30612245,74.48979592,66.71428571,10.89795918,0.008432517,29.49102041,0.0,4,5,84.0,46,67,40,43,Spring,2,67,60,50,22,120,28,47,14,6.0,23.0,2021-05-14,1
499,5/15/2021,May,15,2021,87.85416667,73.95833333,64.875,7.229166667,0.008432517,29.504375,0.0,3,5,88.0,50,71,44,47,Spring,2,71,58,48,20,116,30,47,16,14.0,31.0,2021-05-15,1
500,5/16/2021,May,16,2021,95.86666667,56.66666667,34.82222222,14.82222222,0.008432517,29.53733333,0.0,6,5,82.0,44,65,38,41,Spring,2,65,60,50,22,120,35,50,21,27.0,44.0,2021-05-16,0
501,5/17/2021,May,17,2021,100.5217391,48.69565217,17.69565217,13.80434783,0.008432517,28.24195652,0.0,6,5,83.0,45,66,39,42,Spring,2,66,60,50,22,120,30,49,16,7.0,24.0,2021-05-17,0
502,5/18/2021,May,18,2021,95.40816327,55.97959184,28.2244898,9.816326531,0.591836735,29.50693878,0.0,2,5,86.0,48,69,42,45,Spring,2,69,59,49,21,118,29,48,15,20.0,37.0,2021-05-18,0
503,5/19/2021,May,19,2021,91.64583333,67.1875,47.4375,8.833333333,0.008432517,29.519375,0.0,1,5,83.0,45,66,39,42,Spring,2,66,59,49,21,118,32,48,18,18.0,35.0,2021-05-19,0
504,5/20/2021,May,20,2021,88.59574468,74.34042553,63.4893617,11.06382979,0.008432517,29.53361702,0.0,2,5,87.0,49,70,43,46,Spring,2,70,59,49,21,118,32,48,18,13.0,30.0,2021-05-20,0
505,5/21/2021,May,21,2021,89.0,75.02173913,64.39130435,13.26086957,0.008432517,29.52565217,0.0,4,5,87.0,49,70,43,46,Spring,2,70,60,50,22,120,28,48,14,12.958753437213566,11.0,2021-05-21,0
506,5/22/2021,May,22,2021,89.44186047,75.27906977,63.86046512,12.25581395,0.008432517,29.52953488,0.0,3,5,81.0,43,64,37,40,Spring,2,64,59,49,21,118,32,52,18,25.0,42.0,2021-05-22,0
507,5/23/2021,May,23,2021,90.91891892,71.48648649,54.43243243,11.51351351,0.008432517,29.60486486,0.0,6,5,83.0,45,66,39,42,Spring,2,66,58,48,20,116,31,51,17,38.0,55.0,2021-05-23,0
508,5/24/2021,May,24,2021,89.0,72.87234043,59.91489362,12.34042553,0.008432517,29.66638298,0.0,4,5,90.0,52,73,46,49,Spring,2,73,58,48,20,116,29,48,15,37.0,54.0,2021-05-24,0
509,5/25/2021,May,25,2021,90.23404255,73.82978723,59.91489362,16.06382979,0.008432517,29.57446809,0.0,4,5,81.0,43,64,37,40,Spring,2,64,58,48,20,116,30,48,16,15.0,32.0,2021-05-25,0
510,5/26/2021,May,26,2021,90.87234043,76.57446809,64.25531915,14.95744681,0.008432517,29.48702128,0.0,5,5,83.0,45,66,39,42,Spring,2,66,61,51,23,122,28,48,14,8.0,25.0,2021-05-26,0
511,5/27/2021,May,27,2021,89.76086957,78.13043478,69.10869565,13.06521739,0.008432517,29.47673913,0.0,4,5,83.0,45,66,39,42,Spring,2,66,61,51,23,122,31,48,17,7.0,24.0,2021-05-27,0
512,5/28/2021,May,28,2021,89.57446809,76.10638298,65.38297872,13.40425532,0.008432517,29.50297872,0.0,3,5,88.0,50,71,44,47,Spring,2,71,58,48,20,116,29,51,15,0.0,17.0,2021-05-28,0
513,5/29/2021,May,29,2021,88.79591837,75.08163265,64.73469388,12.87755102,0.008432517,29.55897959,0.0,3,5,91.0,53,74,47,50,Spring,2,74,60,50,22,120,27,47,13,26.0,43.0,2021-05-29,0
514,5/30/2021,May,30,2021,89.17021277,76.19148936,66.27659574,14.65957447,0.008432517,29.54702128,0.0,3,5,86.0,48,69,42,45,Spring,2,69,59,49,21,118,31,53,17,11.0,28.0,2021-05-30,0
