M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Temperature,Dew Point,Humidity,Wind Speed,Wind,Pressure,IntCondition,Year,Month,Day,datum,Ro6Classification,N02BEClassification,M01ABClassification,M01AEClassification,N02BAClassification,N05BClassification,R03Classification
1,7,3,39,13,1,5,1,81.13636363636364,60.86363636363637,51.22727272727273,6.090909090909091,170.9090909090909,29.87136363636364,1.0,2015,3,20,2015-03-20,0,1,0,1,0,1,1
10,3,3,41,4,0,6,2,81.20833333333333,63.91666666666666,58.54166666666666,4.833333333333333,152.16666666666666,29.889166666666668,4.583333333333333,2015,3,21,2015-03-21,0,1,1,0,0,0,1
8,6,2,38,8,0,10,0,83.8695652173913,60.52173913043478,49.34782608695652,6.0,149.95652173913044,29.866956521739134,4.913043478260869,2015,3,22,2015-03-22,0,1,1,1,0,0,1
2,4,7,28,5,0,0,2,83.58333333333333,57.79166666666666,46.083333333333336,7.041666666666667,238.41666666666663,29.8075,1.6666666666666667,2015,3,23,2015-03-23,0,1,0,1,1,0,0
4,5,5,22,8,2,9,4,81.29166666666667,63.29166666666666,56.41666666666666,9.375,247.70833333333331,29.7825,2.208333333333333,2015,3,24,2015-03-24,1,0,0,1,1,0,1
3,8,6,18,10,2,13,1,82.0,65.70833333333333,61.16666666666666,5.875,156.79166666666666,29.7675,6.833333333333333,2015,3,25,2015-03-25,0,0,0,1,1,1,1
5,1,3,51,10,0,6,5,87.45833333333333,57.75,39.708333333333336,6.25,124.95833333333331,29.80875,4.5,2015,3,26,2015-03-26,1,1,1,0,0,1,1
3,2,2,27,3,0,22,1,87.70833333333333,58.875,40.333333333333336,7.25,155.875,29.81875,2.875,2015,3,27,2015-03-27,0,1,0,0,0,0,1
1,2,3,51,6,0,0,2,85.375,59.708333333333336,43.16666666666666,8.0,253.45833333333331,29.76125,3.625,2015,3,28,2015-03-28,0,1,0,0,0,0,0
6,5,2,35,7,0,8,2,85.25,48.625,29.375,9.583333333333334,266.4583333333333,29.715,3.583333333333333,2015,3,29,2015-03-29,0,1,1,1,0,0,1
6,5,10,25,4,0,0,0,82.5,49.5,38.458333333333336,8.166666666666666,226.20833333333331,29.727500000000003,2.0416666666666665,2015,3,30,2015-03-30,0,0,1,1,1,0,0
5,2,11,33,5,0,2,4,80.26086956521739,59.78260869565217,50.73913043478261,7.130434782608695,177.2608695652174,29.753913043478263,2.217391304347826,2015,3,31,2015-03-31,1,1,1,0,1,0,0
6,1,1,24,7,2,5,1,80.65217391304348,69.56521739130434,69.04347826086956,14.217391304347826,251.7391304347826,29.70434782608696,4.652173913043479,2015,4,1,2015-04-01,0,0,1,0,0,0,1
1,0,4,7,2,0,1,3,79.78571428571429,71.14285714285714,74.5,13.571428571428571,246.28571428571428,29.677142857142854,4.0,2015,4,2,2015-04-02,1,0,0,0,1,0,0
5,2,4,34,12,0,0,4,80.08333333333333,70.75,72.70833333333333,18.25,237.45833333333331,29.61,8.75,2015,4,3,2015-04-03,1,1,1,0,1,1,0
3,5,6,43,7,1,5,6,81.125,68.0,65.20833333333333,11.333333333333334,241.29166666666663,29.59625,9.625,2015,4,4,2015-04-04,1,1,0,1,1,0,1
3,4,4,32,4,0,0,1,79.75,65.08333333333333,62.04166666666666,8.541666666666666,247.79166666666663,29.6425,6.625,2015,4,5,2015-04-05,0,1,0,1,1,0,0
4,3,4,33,3,0,3,1,79.8695652173913,65.8695652173913,63.47826086956522,8.695652173913043,229.1304347826087,29.66260869565217,2.9565217391304346,2015,4,6,2015-04-06,0,1,0,0,1,0,0
6,3,7,25,8,0,8,1,81.58333333333333,65.29166666666667,59.91666666666666,6.083333333333333,187.75,29.7025,3.208333333333333,2015,4,7,2015-04-07,0,0,1,0,1,0,1
4,2,3,18,11,0,10,4,85.82608695652173,61.04347826086956,48.60869565217392,6.304347826086956,204.69565217391303,29.77608695652174,3.260869565217391,2015,4,8,2015-04-08,1,0,0,0,0,1,1
1,5,8,22,8,0,6,1,88.25,46.375,25.875,6.75,170.91666666666666,29.76625,3.333333333333333,2015,4,9,2015-04-09,0,0,0,1,1,0,1
9,5,3,66,5,2,8,5,88.58333333333333,43.708333333333336,22.291666666666668,8.708333333333334,206.45833333333331,29.71375,2.7916666666666665,2015,4,10,2015-04-10,1,1,1,1,0,0,1
8,2,2,23,9,0,5,5,83.30434782608695,67.30434782608695,60.130434782608695,10.08695652173913,240.91304347826087,29.705652173913045,4.304347826086956,2015,4,11,2015-04-11,1,0,1,0,0,1,1
0,0,0,0,0,0,0,0,85.125,66.83333333333333,58.25,7.875,143.70833333333334,29.76125,5.541666666666667,2015,4,12,2015-04-12,0,0,0,0,0,0,0
6,1,7,25,5,0,3,7,87.91666666666667,56.66666666666666,40.958333333333336,6.541666666666667,181.20833333333331,29.80625,2.458333333333333,2015,4,13,2015-04-13,1,0,1,0,1,0,0
4,5,7,42,5,0,5,2,90.47826086956522,50.91304347826087,28.52173913043478,7.086956521739131,215.34782608695653,29.77608695652174,1.3043478260869563,2015,4,14,2015-04-14,0,1,0,1,1,0,1
2,2,3,29,15,0,0,2,90.2608695652174,45.91304347826087,22.39130434782609,7.260869565217392,194.82608695652172,29.782608695652176,1.1304347826086956,2015,4,15,2015-04-15,0,1,0,0,0,1,0
2,1,7,30,7,0,9,4,91.95833333333331,51.125,26.625,7.333333333333333,272.125,29.81875,3.0416666666666665,2015,4,16,2015-04-16,1,1,0,0,1,0,1
9,3,3,29,6,0,1,5,88.125,65.33333333333333,47.16666666666666,8.083333333333334,253.25,29.7675,1.0,2015,4,17,2015-04-17,1,1,1,0,0,0,0
7,2,1,30,1,0,1,4,87.31818181818181,67.22727272727273,51.77272727272727,12.136363636363637,234.54545454545453,29.628636363636364,1.2727272727272727,2015,4,18,2015-04-18,1,1,1,0,0,0,0
9,5,3,36,3,0,0,2,88.04166666666667,63.625,46.083333333333336,12.416666666666666,229.83333333333331,29.615,5.333333333333333,2015,4,19,2015-04-19,0,1,1,1,0,0,0
3,4,3,38,13,0,1,3,89.91666666666667,62.208333333333336,41.91666666666666,11.25,229.875,29.69375,3.625,2015,4,20,2015-04-20,1,1,0,1,0,1,0
6,1,2,35,9,0,0,6,89.0,58.333333333333336,38.04166666666666,9.291666666666666,229.95833333333331,29.71875,2.0,2015,4,21,2015-04-21,1,1,1,0,0,1,0
1,4,3,32,3,0,1,2,85.75,61.79166666666666,49.125,10.375,247.70833333333331,29.66875,1.0,2015,4,22,2015-04-22,0,1,0,1,0,0,0
4,1,0,26,8,0,1,4,85.61904761904762,64.33333333333333,50.90476190476191,11.428571428571429,236.0,29.672857142857143,1.0,2015,4,23,2015-04-23,1,0,0,0,0,0,0
10,1,4,27,3,0,1,4,84.86363636363636,68.9090909090909,60.0,9.954545454545457,233.3181818181818,29.658636363636365,1.0,2015,4,24,2015-04-24,1,1,1,0,1,0,0
5,2,8,38,3,0,1,3,85.41666666666667,71.66666666666667,64.54166666666667,8.833333333333334,229.875,29.615,2.333333333333333,2015,4,25,2015-04-25,1,1,1,0,1,0,0
7,6,3,38,5,0,1,1,87.04166666666667,72.75,66.0,9.333333333333334,230.75,29.633750000000003,3.2916666666666665,2015,4,26,2015-04-26,0,1,1,1,0,0,0
3,0,4,43,10,0,0,10,86.0,74.41666666666667,69.45833333333333,10.916666666666666,227.95833333333331,29.675,5.583333333333333,2015,4,27,2015-04-27,1,1,0,0,1,1,0
4,4,3,15,7,0,5,6,88.16666666666667,68.75,55.208333333333336,10.916666666666666,237.45833333333331,29.6925,7.375,2015,4,28,2015-04-28,1,0,0,1,0,0,1
2,0,4,28,2,0,11,3,86.08333333333333,69.04166666666667,57.833333333333336,10.5,232.75,29.65125,5.25,2015,4,29,2015-04-29,1,1,0,0,1,0,1
3,8,2,33,7,0,3,7,90.34782608695652,65.78260869565217,48.73913043478261,12.043478260869565,239.91304347826087,29.65347826086957,2.0434782608695654,2015,4,30,2015-04-30,1,1,0,1,0,0,0
5,1,4,11,4,0,0,4,94.1818181818182,52.22727272727273,29.09090909090909,5.590909090909091,200.6818181818182,29.67772727272727,1.9545454545454544,2015,5,1,2015-05-01,1,0,1,0,1,0,0
5,3,3,48,6,2,0,5,89.91304347826087,63.21739130434783,42.82608695652174,8.08695652173913,232.08695652173915,29.671739130434784,1.0,2015,5,2,2015-05-02,1,1,1,0,0,0,0
6,1,2,19,4,0,1,6,86.3913043478261,67.8695652173913,54.52173913043478,8.91304347826087,217.30434782608697,29.67304347826087,1.0,2015,5,3,2015-05-03,1,0,1,0,0,0,0
4,4,9,36,5,1,10,3,85.875,71.875,64.5,8.875,224.25,29.705,1.125,2015,5,4,2015-05-04,1,1,0,1,1,0,1
3,3,1,19,6,0,5,3,86.20833333333333,73.0,66.58333333333333,9.916666666666666,237.41666666666663,29.6775,1.75,2015,5,5,2015-05-05,1,0,0,0,0,0,1
2,6,2,25,8,0,0,6,85.2,72.95,68.3,11.65,248.85,29.633,3.0,2015,5,6,2015-05-06,1,0,0,1,0,0,0
2,3,2,21,4,1,5,10,86.25,73.375,66.25,12.333333333333334,230.04166666666663,29.663750000000004,3.75,2015,5,7,2015-05-07,1,0,0,0,0,0,1
1,6,5,16,8,0,4,1,86.16666666666667,73.66666666666667,67.25,11.625,228.91666666666663,29.6625,3.125,2015,5,8,2015-05-08,0,0,0,1,1,0,1
3,4,7,21,11,1,1,6,85.83333333333333,73.66666666666667,67.91666666666667,11.0,214.04166666666663,29.61625,4.333333333333333,2015,5,9,2015-05-09,1,0,0,1,1,1,0
3,4,3,13,3,0,1,10,86.79166666666667,73.91666666666667,66.375,12.208333333333334,235.58333333333331,29.615,4.0,2015,5,10,2015-05-10,1,0,0,1,0,0,0
3,7,6,21,3,0,6,4,86.83333333333333,74.29166666666667,66.70833333333333,16.166666666666668,229.0,29.62375,4.25,2015,5,11,2015-05-11,1,0,0,1,1,0,1
7,1,8,22,13,0,0,8,88.54545454545455,75.04545454545455,65.54545454545455,9.454545454545457,203.6818181818182,29.63409090909091,3.4545454545454546,2015,5,12,2015-05-12,1,0,1,0,1,1,0
8,3,9,28,5,0,2,5,87.33333333333333,75.5,68.625,8.708333333333334,225.20833333333331,29.62,5.25,2015,5,13,2015-05-13,1,1,1,0,1,0,0
3,5,3,14,1,0,0,5,87.25,74.08333333333333,66.45833333333333,9.458333333333334,216.75,29.68125,2.1666666666666665,2015,5,14,2015-05-14,1,0,0,1,0,0,0
3,5,4,48,8,0,4,3,88.20833333333333,71.58333333333333,60.375,11.666666666666666,242.91666666666663,29.7,1.125,2015,5,15,2015-05-15,1,1,0,1,1,0,1
5,4,4,40,4,0,0,4,87.16666666666667,74.625,67.25,11.666666666666666,241.25,29.60375,1.75,2015,5,16,2015-05-16,1,1,1,1,1,0,0
5,3,5,23,0,0,0,8,83.45833333333333,71.375,64.33333333333333,14.083333333333334,235.54166666666663,28.30541666666667,2.375,2015,5,17,2015-05-17,1,0,1,0,1,0,0
7,2,5,18,6,1,2,2,88.08695652173913,74.17391304347827,64.26086956521739,11.652173913043478,228.1304347826087,29.549130434782608,3.1739130434782608,2015,5,18,2015-05-18,0,0,1,0,1,0,0
3,1,3,20,8,0,0,3,87.83333333333333,74.33333333333333,64.91666666666667,12.208333333333334,223.25,29.5875,3.75,2015,5,19,2015-05-19,1,0,0,0,0,0,0
5,6,2,17,12,1,5,6,88.5,76.16666666666667,67.54166666666667,13.625,237.45833333333331,29.615,3.2916666666666665,2015,5,20,2015-05-20,1,0,1,1,0,1,1
6,2,3,10,5,0,1,3,88.79166666666667,75.5,65.83333333333333,13.958333333333334,233.79166666666663,29.62125,2.5416666666666665,2015,5,21,2015-05-21,1,0,1,0,0,0,0
3,0,2,15,8,0,0,7,88.70833333333333,75.41666666666667,65.70833333333333,14.583333333333334,240.20833333333331,29.586250000000003,2.2916666666666665,2015,5,22,2015-05-22,1,0,0,0,0,0,0
5,1,5,23,10,0,2,7,89.375,75.91666666666667,65.45833333333333,14.416666666666666,228.95833333333331,29.54875,4.0,2015,5,23,2015-05-23,1,0,1,0,1,1,0
5,7,3,20,5,0,0,1,89.79166666666667,75.0,63.333333333333336,14.291666666666666,227.08333333333331,28.32166666666667,6.166666666666667,2015,5,24,2015-05-24,0,0,1,1,0,0,0
8,3,4,28,10,3,0,3,88.52173913043478,76.6086956521739,68.8695652173913,15.565217391304348,237.95652173913044,29.57782608695652,6.565217391304348,2015,5,25,2015-05-25,1,1,1,0,1,1,0
7,3,4,27,11,0,22,10,88.54166666666667,76.33333333333333,68.0,13.791666666666666,227.125,29.59625,3.9583333333333335,2015,5,26,2015-05-26,1,1,1,0,1,1,1
2,1,2,17,4,0,0,1,88.88888888888889,76.55555555555556,67.55555555555556,12.333333333333334,240.11111111111111,29.605,3.0,2015,5,27,2015-05-27,0,0,0,0,0,0,0
6,2,6,17,3,0,20,3,88.375,75.70833333333333,66.91666666666667,12.125,227.125,29.55625,2.75,2015,5,28,2015-05-28,1,0,1,0,1,0,1
6,4,3,39,6,0,5,3,87.8695652173913,73.78260869565217,64.6086956521739,9.869565217391305,216.3913043478261,29.609130434782607,2.4782608695652173,2015,5,29,2015-05-29,1,1,1,1,0,0,1
14,2,6,24,4,0,4,8,88.58333333333333,74.79166666666667,64.625,14.166666666666666,235.58333333333331,29.62,3.333333333333333,2015,5,30,2015-05-30,1,0,1,0,1,0,1
3,4,6,31,2,0,0,11,88.66666666666667,76.5,68.16666666666667,12.125,227.125,29.543750000000003,2.708333333333333,2015,5,31,2015-05-31,1,1,0,1,1,0,0
4,5,2,23,12,0,2,3,89.31818181818181,78.68181818181819,71.31818181818181,11.863636363636363,218.04545454545453,24.08181818181818,2.6818181818181817,2015,6,1,2015-06-01,1,0,0,1,0,1,0
8,7,8,24,10,4,3,6,91.75,76.875,64.25,10.833333333333334,195.25,29.4825,6.041666666666667,2015,6,2,2015-06-02,1,0,1,1,1,1,0
5,1,5,30,9,0,6,2,89.43478260869566,73.30434782608695,60.0,8.826086956521738,96.04347826086956,29.568695652173915,5.434782608695652,2015,6,3,2015-06-03,0,1,1,0,1,1,1
2,3,3,19,5,0,2,1,88.1304347826087,58.91304347826087,39.26086956521739,11.956521739130435,99.91304347826087,29.66130434782609,6.260869565217392,2015,6,4,2015-06-04,0,0,0,0,0,0,0
5,0,5,13,6,0,1,7,91.20833333333331,59.875,36.333333333333336,10.666666666666666,249.54166666666663,29.648750000000003,2.708333333333333,2015,6,5,2015-06-05,1,0,1,0,1,0,0
3,3,2,16,6,0,17,2,87.79166666666667,72.83333333333333,62.375,12.125,236.5,29.60125,1.9166666666666667,2015,6,6,2015-06-06,0,0,0,0,0,0,1
6,4,2,17,6,1,22,6,89.16666666666667,74.33333333333333,62.41666666666666,12.833333333333334,231.79166666666663,29.5225,4.125,2015,6,7,2015-06-07,1,0,1,1,0,0,1
5,5,3,28,10,1,3,6,87.76190476190476,74.19047619047619,60.142857142857146,9.0,221.04761904761904,29.53428571428572,4.285714285714286,2015,6,8,2015-06-08,1,1,1,1,0,1,0
3,4,4,27,14,0,0,5,88.95833333333333,70.75,54.833333333333336,9.625,153.04166666666666,29.565,4.125,2015,6,9,2015-06-09,1,1,0,1,1,1,0
4,2,8,18,6,0,7,2,88.33333333333333,72.20833333333333,60.0,10.166666666666666,204.66666666666663,29.55375,2.875,2015,6,10,2015-06-10,0,0,0,0,1,0,1
6,2,5,38,11,0,1,3,88.70833333333333,73.125,60.54166666666666,11.916666666666666,224.20833333333331,29.56625,3.625,2015,6,11,2015-06-11,1,1,1,0,1,1,0
1,1,2,17,2,2,0,5,89.69565217391305,74.0,60.65217391304348,11.956521739130435,227.17391304347825,29.542608695652174,2.9565217391304346,2015,6,12,2015-06-12,1,0,0,0,0,0,0
2,4,7,21,6,0,12,4,90.04347826086956,74.47826086956522,61.04347826086956,16.347826086956523,234.91304347826087,26.91521739130435,4.391304347826087,2015,6,13,2015-06-13,1,0,0,1,1,0,1
5,3,2,14,6,0,3,2,88.66666666666667,75.08333333333333,64.70833333333333,19.416666666666668,243.20833333333331,29.44125,5.708333333333333,2015,6,14,2015-06-14,0,0,1,0,0,0,0
4,3,5,37,9,0,6,9,88.91666666666667,74.29166666666667,62.66666666666666,16.958333333333332,244.08333333333331,28.220416666666665,5.125,2015,6,15,2015-06-15,1,1,0,0,1,1,1
7,3,4,20,6,0,8,5,88.83333333333333,75.83333333333333,66.20833333333333,12.375,240.25,29.45125,3.7083333333333335,2015,6,16,2015-06-16,1,0,1,0,1,0,1
3,3,9,24,10,1,20,2,90.91666666666669,75.29166666666667,61.625,10.25,250.66666666666663,29.435,2.375,2015,6,17,2015-06-17,0,0,0,0,1,1,1
3,5,7,24,4,0,23,4,92.78260869565216,73.04347826086956,54.17391304347826,8.26086956521739,265.30434782608694,29.425217391304347,1.9130434782608696,2015,6,18,2015-06-18,1,0,0,1,1,0,1
5,3,3,24,13,2,10,6,95.16666666666669,71.45833333333333,47.75,8.875,265.625,26.932916666666667,1.125,2015,6,19,2015-06-19,1,0,1,0,0,1,1
9,3,3,27,5,0,10,7,97.52173913043478,71.8695652173913,46.130434782608695,8.521739130434783,262.4782608695652,29.31043478260869,2.4347826086956523,2015,6,20,2015-06-20,1,1,1,0,0,0,1
9,1,5,18,5,0,6,2,99.34782608695652,68.56521739130434,38.391304347826086,9.478260869565217,55.95652173913044,29.30565217391304,2.3043478260869565,2015,6,21,2015-06-21,0,0,1,0,1,0,1
5,6,10,29,0,0,1,5,97.45833333333331,70.83333333333333,42.333333333333336,9.125,127.625,29.2975,9.0,2015,6,22,2015-06-22,1,1,1,1,1,0,0
4,5,3,19,7,0,5,5,95.91666666666669,71.83333333333333,46.958333333333336,9.5,214.0,29.28125,1.1666666666666667,2015,6,23,2015-06-23,1,0,0,1,0,0,1
2,4,6,23,3,1,4,3,91.95238095238096,76.42857142857143,61.333333333333336,13.952380952380953,248.8571428571429,29.304285714285715,4.142857142857143,2015,6,24,2015-06-24,1,0,0,1,1,0,1
6,4,6,24,4,0,0,3,90.75,77.16666666666667,64.75,11.708333333333334,227.08333333333331,29.317083333333333,5.791666666666667,2015,6,25,2015-06-25,1,0,1,1,1,0,0
7,0,2,29,3,0,1,4,90.95652173913044,76.91304347826087,64.08695652173913,13.608695652173912,216.5217391304348,29.33521739130435,3.608695652173913,2015,6,26,2015-06-26,1,1,1,0,0,0,0
7,3,6,36,10,0,1,2,91.375,75.83333333333333,61.16666666666666,14.375,235.5,29.37875,3.625,2015,6,27,2015-06-27,0,1,1,0,1,1,0
5,5,7,12,0,0,6,6,91.86363636363636,77.18181818181819,62.86363636363637,14.363636363636363,244.6818181818182,29.471818181818183,3.5454545454545454,2015,6,28,2015-06-28,1,0,1,1,1,0,1
5,3,4,22,15,0,11,3,91.0,77.0,64.20833333333333,16.583333333333332,248.79166666666663,29.54625,3.75,2015,6,29,2015-06-29,1,0,1,0,1,1,1
1,4,6,35,12,0,2,4,89.86363636363636,74.63636363636364,61.45454545454545,19.90909090909091,251.95454545454547,29.530454545454543,5.318181818181818,2015,6,30,2015-06-30,1,1,0,1,1,1,0
9,5,5,18,14,1,12,10,89.25,74.125,61.66666666666666,16.25,236.58333333333331,29.55125,4.791666666666667,2015,7,1,2015-07-01,1,0,1,1,1,1,1
3,2,1,22,3,0,0,1,89.52380952380952,73.66666666666667,60.23809523809524,19.857142857142858,247.8095238095238,29.58142857142857,5.285714285714286,2015,7,2,2015-07-02,0,0,0,0,0,0,0
5,4,3,24,10,0,8,4,89.04166666666667,72.875,59.0,21.125,245.04166666666663,29.58125,6.833333333333333,2015,7,3,2015-07-03,1,0,1,1,0,1,1
8,2,4,15,2,0,0,3,89.18181818181819,73.81818181818181,60.90909090909091,22.09090909090909,252.95454545454547,29.54409090909091,5.954545454545454,2015,7,4,2015-07-04,1,0,1,0,1,0,0
5,4,4,14,10,0,1,4,88.16666666666667,75.5,66.58333333333333,21.041666666666668,249.83333333333331,29.43875,8.916666666666666,2015,7,5,2015-07-05,1,0,1,1,1,1,0
5,5,2,20,8,0,3,3,88.16666666666667,77.5,70.58333333333333,16.333333333333332,240.29166666666663,29.35125,5.25,2015,7,6,2015-07-06,1,0,1,1,0,0,0
1,1,1,5,1,0,1,3,88.0,77.0,70.0,12.6,220.6,29.438,10.4,2015,7,7,2015-07-07,1,0,0,0,0,0,0
2,1,1,17,6,0,5,2,88.31818181818181,76.0909090909091,67.5,13.318181818181818,235.54545454545453,29.463636363636365,6.318181818181818,2015,7,8,2015-07-08,0,0,0,0,0,0,1
2,1,1,26,3,0,0,3,87.61904761904762,74.14285714285714,64.80952380952381,19.19047619047619,250.0,29.49571428571429,5.666666666666667,2015,7,9,2015-07-09,1,0,0,0,0,0,0
4,6,5,36,13,0,8,6,88.26086956521739,74.1304347826087,63.65217391304348,18.39130434782609,246.91304347826087,29.38,6.173913043478261,2015,7,10,2015-07-10,1,1,0,1,1,1,1
4,1,4,45,9,0,2,10,89.0,75.79166666666667,65.625,11.708333333333334,239.41666666666663,29.395416666666662,5.0,2015,7,11,2015-07-11,1,1,0,0,1,1,0
6,5,5,25,5,0,0,7,88.625,75.25,65.16666666666667,10.541666666666666,237.45833333333331,29.5,4.416666666666667,2015,7,12,2015-07-12,1,0,1,1,1,0,0
3,0,8,22,5,0,0,3,88.86363636363636,73.36363636363636,60.86363636363637,13.0,243.63636363636363,28.198636363636364,3.8181818181818175,2015,7,13,2015-07-13,1,0,0,0,1,0,0
0,4,5,14,1,0,2,2,88.125,73.33333333333333,62.125,14.708333333333334,250.66666666666663,29.51,5.833333333333333,2015,7,14,2015-07-14,0,0,0,1,1,0,0
8,2,4,20,5,0,1,9,87.45833333333333,73.29166666666667,63.583333333333336,20.25,254.41666666666663,29.405,6.25,2015,7,15,2015-07-15,1,0,1,0,1,0,0
8,3,1,18,3,0,2,4,87.125,75.08333333333333,68.04166666666667,14.416666666666666,235.70833333333331,29.30541666666667,5.166666666666667,2015,7,16,2015-07-16,1,0,1,0,0,0,0
2,1,1,28,3,0,0,2,87.875,76.41666666666667,68.875,13.833333333333334,228.125,29.31375,5.0,2015,7,17,2015-07-17,0,1,0,0,0,0,0
3,6,2,25,8,3,1,3,87.83333333333333,75.16666666666667,66.5,11.916666666666666,232.70833333333331,29.405,4.916666666666667,2015,7,18,2015-07-18,1,0,0,1,0,0,0
11,1,2,14,1,0,1,3,88.19047619047619,73.85714285714286,63.095238095238095,16.142857142857142,236.0,29.422857142857143,5.714285714285714,2015,7,19,2015-07-19,1,0,1,0,0,0,0
5,4,5,41,4,0,0,2,88.41666666666667,73.58333333333333,62.04166666666666,14.291666666666666,245.95833333333331,29.415000000000003,4.583333333333333,2015,7,20,2015-07-20,0,1,1,1,1,0,0
4,1,2,14,7,0,1,4,89.04545454545455,74.4090909090909,62.72727272727273,11.409090909090908,235.5,29.439090909090908,4.363636363636363,2015,7,21,2015-07-21,1,0,0,0,0,0,0
9,0,5,22,10,0,5,3,86.0,75.58333333333333,72.5,9.916666666666666,238.375,25.795,10.708333333333334,2015,7,22,2015-07-22,1,0,1,0,1,1,1
1,4,3,14,3,0,0,2,86.0,76.83333333333333,74.83333333333333,9.375,243.95833333333331,29.47875,15.25,2015,7,23,2015-07-23,0,0,0,1,0,0,0
6,6,4,30,9,1,1,10,87.91666666666667,77.66666666666667,71.79166666666667,8.5,239.33333333333331,29.5075,4.666666666666667,2015,7,24,2015-07-24,1,1,1,1,1,1,0
4,3,5,22,7,1,0,4,86.34782608695652,77.17391304347827,74.3913043478261,12.130434782608695,247.8695652173913,29.48260869565217,9.91304347826087,2015,7,25,2015-07-25,1,0,0,0,1,0,0
5,2,3,29,4,0,0,0,82.79166666666667,77.08333333333333,82.58333333333333,11.416666666666666,243.91666666666663,29.43375,16.416666666666668,2015,7,26,2015-07-26,0,1,1,0,0,0,0
7,3,5,22,8,0,0,1,79.15789473684211,71.6842105263158,72.78947368421052,14.210526315789474,259.57894736842104,29.44210526315789,15.052631578947368,2015,7,27,2015-07-27,0,0,1,0,1,0,0
14,5,1,15,14,0,1,3,83.66666666666667,75.08333333333333,75.41666666666667,17.291666666666668,251.5,29.42875,12.458333333333334,2015,7,28,2015-07-28,1,0,1,1,0,1,0
9,3,4,20,6,0,2,1,84.95238095238095,74.19047619047619,70.61904761904762,13.333333333333334,234.8571428571429,29.46,6.095238095238095,2015,7,29,2015-07-29,0,0,1,0,1,0,0
2,3,12,8,3,0,0,2,84.0,73.81818181818181,72.13636363636364,13.863636363636363,231.3636363636364,29.486818181818183,4.681818181818182,2015,7,30,2015-07-30,0,0,0,0,1,0,0
5,6,6,16,6,0,0,4,84.4,72.85,68.45,15.0,228.5,29.483,5.5,2015,7,31,2015-07-31,1,0,1,1,1,0,0
5,5,4,19,14,0,0,2,84.29166666666667,72.25,67.58333333333333,15.291666666666666,233.66666666666663,29.53625,5.166666666666667,2015,8,1,2015-08-01,0,0,1,1,1,1,0
5,5,4,15,9,0,0,0,84.54545454545455,70.95454545454545,63.81818181818182,13.5,231.3181818181818,29.598636363636363,4.636363636363637,2015,8,2,2015-08-02,0,0,1,1,1,1,0
1,2,1,23,3,1,5,1,84.0,71.30434782608695,65.21739130434783,13.304347826086955,245.7826086956522,29.594782608695656,4.652173913043479,2015,8,3,2015-08-03,0,0,0,0,0,0,1
6,2,3,23,5,1,0,4,84.08333333333333,71.41666666666667,64.91666666666667,15.75,246.83333333333331,29.555000000000003,4.875,2015,8,4,2015-08-04,1,0,1,0,0,0,0
5,3,4,22,3,0,0,1,79.54166666666667,68.375,64.41666666666667,16.791666666666668,243.08333333333331,29.48375,5.833333333333333,2015,8,5,2015-08-05,0,0,1,0,1,0,0
