,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Day,Temperature,Dew Point,Humidity,Wind,Wind Speed,Pressure,IntCondition
13692,2015-07-26,0,0,0,0,0,0,0,0,2015,7,20,26,82.0,77.0,84.0,225,7.0,29.42,16
13693,2015-07-26,0,0,0,0,0,0,0,0,2015,7,21,26,82.0,77.0,84.0,225,9.0,29.45,20
13694,2015-07-26,0,0,0,0,0,0,0,0,2015,7,22,26,82.0,77.0,84.0,270,7.0,29.48,20
13695,2015-07-26,0,0,0,0,0,0,0,0,2015,7,23,26,82.0,77.0,84.0,270,12.0,29.48,20
13696,2015-07-27,0,0,0,0,0,0,0,0,2015,7,0,27,82.0,77.0,84.0,248,12.0,29.45,20
13697,2015-07-27,0,0,0,0,0,0,0,0,2015,7,1,27,82.0,77.0,84.0,248,9.0,29.45,20
13698,2015-07-27,0,0,0,0,0,0,0,0,2015,7,2,27,82.0,77.0,84.0,248,9.0,29.42,20
13699,2015-07-27,0,0,0,0,0,0,0,0,2015,7,3,27,82.0,75.0,79.0,270,14.0,29.45,20
13700,2015-07-27,0,0,0,0,0,0,0,0,2015,7,4,27,82.0,77.0,84.0,270,21.0,29.45,18
13706,2015-07-27,0,0,0,1,0,0,0,0,2015,7,10,27,0.0,0.0,0.0,270,10.0,29.48,20
13707,2015-07-27,0,1,1,0,4,0,0,0,2015,7,11,27,86.0,77.0,74.0,270,16.0,29.48,20
13708,2015-07-27,0,0,0,1,1,0,0,0,2015,7,12,27,86.0,77.0,74.0,270,17.0,29.48,20
13709,2015-07-27,0,0,0,0,0,0,0,0,2015,7,13,27,86.0,75.0,70.0,270,16.0,29.45,14
13710,2015-07-27,2,0,0,2,0,0,0,0,2015,7,14,27,84.0,75.0,74.0,270,15.0,29.45,16
13711,2015-07-27,1,0,0,0,0,0,0,0,2015,7,15,27,84.0,75.0,74.0,270,18.0,29.42,16
13712,2015-07-27,1,0,0,0,0,0,0,0,2015,7,16,27,84.0,75.0,74.0,270,16.0,29.42,16
13713,2015-07-27,0,0,0,3,2,0,0,1,2015,7,17,27,84.0,75.0,74.0,248,12.0,29.42,16
13714,2015-07-27,1,0,1,5,1,0,0,0,2015,7,18,27,84.0,75.0,74.0,248,12.0,29.42,16
13715,2015-07-27,2,0,1,1,0,0,0,0,2015,7,19,27,84.0,75.0,74.0,248,13.0,29.42,5
13716,2015-07-27,0,1,1,4,0,0,0,0,2015,7,20,27,84.0,75.0,74.0,248,14.0,29.42,5
13717,2015-07-27,0,1,1,5,0,0,0,0,2015,7,21,27,84.0,75.0,74.0,270,18.0,29.45,4
13718,2015-07-27,0,0,0,0,0,0,0,0,2015,7,22,27,82.0,75.0,79.0,248,14.0,29.42,4
13719,2015-07-27,0,0,0,0,0,0,0,0,2015,7,23,27,82.0,75.0,79.0,248,14.0,29.45,16
13720,2015-07-28,0,0,0,0,0,0,0,0,2015,7,0,28,82.0,75.0,79.0,270,15.0,29.45,20
13721,2015-07-28,0,0,0,0,0,0,0,0,2015,7,1,28,82.0,75.0,79.0,248,17.0,29.42,20
13722,2015-07-28,0,0,0,0,0,0,0,0,2015,7,2,28,82.0,75.0,79.0,248,21.0,29.42,18
13723,2015-07-28,0,0,0,0,0,0,0,0,2015,7,3,28,82.0,75.0,79.0,270,18.0,29.39,20
13724,2015-07-28,0,0,0,0,0,0,0,0,2015,7,4,28,82.0,75.0,79.0,248,17.0,29.42,5
13725,2015-07-28,0,0,0,0,0,0,0,0,2015,7,5,28,82.0,75.0,79.0,248,17.0,29.42,14
13726,2015-07-28,0,0,0,0,0,0,0,0,2015,7,6,28,82.0,75.0,79.0,248,21.0,29.39,28
13727,2015-07-28,0,0,0,0,0,0,0,0,2015,7,7,28,82.0,75.0,79.0,270,18.0,29.42,20
13728,2015-07-28,0,0,0,1,0,0,1,0,2015,7,8,28,82.0,75.0,79.0,270,16.0,29.42,20
13729,2015-07-28,2,0,0,2,5,0,0,0,2015,7,9,28,82.0,75.0,79.0,270,16.0,29.42,20
13730,2015-07-28,4,1,1,0,2,0,0,1,2015,7,10,28,84.0,77.0,79.0,270,20.0,29.45,20
13731,2015-07-28,0,0,0,2,2,0,0,0,2015,7,11,28,86.0,75.0,70.0,248,17.0,29.45,5
13732,2015-07-28,0,1,0,3,1,0,0,0,2015,7,12,28,86.0,75.0,70.0,270,25.0,29.45,7
13733,2015-07-28,0,0,0,0,0,0,0,0,2015,7,13,28,86.0,75.0,70.0,248,21.0,29.45,7
13734,2015-07-28,0,0,0,1,0,0,0,0,2015,7,14,28,88.0,75.0,66.0,225,17.0,29.42,5
13735,2015-07-28,0,0,0,1,0,0,0,0,2015,7,15,28,88.0,75.0,66.0,225,14.0,29.42,5
13736,2015-07-28,0,0,0,0,1,0,0,0,2015,7,16,28,86.0,75.0,70.0,270,22.0,29.39,7
13737,2015-07-28,0,0,0,1,0,0,0,1,2015,7,17,28,86.0,75.0,70.0,225,18.0,29.39,5
13738,2015-07-28,2,0,0,0,0,0,0,0,2015,7,18,28,84.0,75.0,74.0,248,16.0,29.42,5
13739,2015-07-28,1,1,0,0,1,0,0,0,2015,7,19,28,84.0,75.0,74.0,248,15.0,29.42,5
13740,2015-07-28,0,0,0,2,0,0,0,1,2015,7,20,28,84.0,75.0,74.0,248,14.0,29.45,16
13741,2015-07-28,5,2,0,2,2,0,0,0,2015,7,21,28,82.0,75.0,79.0,248,14.0,29.45,9
13742,2015-07-28,0,0,0,0,0,0,0,0,2015,7,22,28,82.0,75.0,79.0,248,12.0,29.48,9
13743,2015-07-28,0,0,0,0,0,0,0,0,2015,7,23,28,82.0,75.0,79.0,225,14.0,29.48,9
13744,2015-07-29,0,0,0,0,0,0,0,0,2015,7,0,29,82.0,75.0,79.0,225,14.0,29.45,9
13745,2015-07-29,0,0,0,0,0,0,0,0,2015,7,1,29,82.0,75.0,79.0,225,12.0,29.45,9
13746,2015-07-29,0,0,0,0,0,0,0,0,2015,7,2,29,82.0,75.0,79.0,225,12.0,29.45,9
13747,2015-07-29,0,0,0,0,0,0,0,0,2015,7,3,29,82.0,75.0,79.0,248,12.0,29.45,9
13748,2015-07-29,0,0,0,0,0,0,0,0,2015,7,4,29,82.0,75.0,79.0,248,9.0,29.42,9
13749,2015-07-29,0,0,0,0,0,0,0,0,2015,7,5,29,82.0,75.0,79.0,248,7.0,29.45,9
13752,2015-07-29,2,0,0,3,0,0,0,0,2015,7,8,29,82.0,75.0,79.0,248,8.0,29.48,5
13753,2015-07-29,0,0,0,1,1,0,2,0,2015,7,9,29,84.0,75.0,74.0,248,9.0,29.51,5
13754,2015-07-29,0,0,0,6,0,0,0,0,2015,7,10,29,86.0,75.0,70.0,248,14.0,29.51,5
13756,2015-07-29,2,1,0,1,0,0,0,0,2015,7,12,29,88.0,73.0,62.0,225,16.0,29.48,5
13757,2015-07-29,1,0,0,1,3,0,0,0,2015,7,13,29,90.0,75.0,62.0,248,21.0,29.48,7
13758,2015-07-29,1,0,0,0,0,0,0,0,2015,7,14,29,90.0,72.0,55.0,225,17.0,29.45,5
13759,2015-07-29,0,0,0,3,0,0,0,0,2015,7,15,29,90.0,72.0,55.0,248,18.0,29.45,5
13760,2015-07-29,0,1,0,0,1,0,0,0,2015,7,16,29,88.0,73.0,62.0,225,18.0,29.42,4
13761,2015-07-29,0,0,0,2,0,0,0,0,2015,7,17,29,88.0,72.0,58.0,225,17.0,29.42,4
13762,2015-07-29,1,0,1,0,0,0,0,0,2015,7,18,29,86.0,73.0,66.0,225,14.0,29.42,4
13763,2015-07-29,0,0,1,0,0,0,0,0,2015,7,19,29,84.0,73.0,70.0,225,14.0,29.42,5
13764,2015-07-29,0,1,1,1,0,0,0,0,2015,7,20,29,84.0,75.0,74.0,225,13.0,29.45,5
13765,2015-07-29,2,0,1,2,1,0,0,1,2015,7,21,29,84.0,75.0,74.0,225,9.0,29.48,5
13766,2015-07-29,0,0,0,0,0,0,0,0,2015,7,22,29,84.0,75.0,74.0,248,12.0,29.51,5
13767,2015-07-29,0,0,0,0,0,0,0,0,2015,7,23,29,84.0,75.0,74.0,225,14.0,29.51,5
13768,2015-07-30,0,0,0,0,0,0,0,0,2015,7,0,30,82.0,75.0,79.0,203,14.0,29.48,5
13769,2015-07-30,0,0,0,0,0,0,0,0,2015,7,1,30,82.0,73.0,74.0,225,14.0,29.48,4
13770,2015-07-30,0,0,0,0,0,0,0,0,2015,7,2,30,82.0,73.0,74.0,248,14.0,29.48,4
13771,2015-07-30,0,0,0,0,0,0,0,0,2015,7,3,30,82.0,73.0,74.0,225,10.0,29.48,4
13772,2015-07-30,0,0,0,0,0,0,0,0,2015,7,4,30,81.0,73.0,79.0,248,9.0,29.45,4
13773,2015-07-30,0,0,0,0,0,0,0,0,2015,7,5,30,81.0,75.0,84.0,225,10.0,29.48,4
13774,2015-07-30,0,0,0,0,0,0,0,0,2015,7,6,30,82.0,75.0,79.0,225,12.0,29.48,4
13775,2015-07-30,0,0,0,0,0,0,0,0,2015,7,7,30,82.0,75.0,79.0,225,12.0,29.48,4
13776,2015-07-30,0,1,1,1,1,0,0,0,2015,7,8,30,82.0,75.0,79.0,248,14.0,29.51,5
13777,2015-07-30,0,0,1,1,1,0,0,2,2015,7,9,30,84.0,75.0,74.0,248,12.0,29.51,5
13778,2015-07-30,1,0,1,1,0,0,0,0,2015,7,10,30,84.0,75.0,74.0,225,14.0,29.51,5
13779,2015-07-30,0,0,2,1,1,0,0,0,2015,7,11,30,86.0,73.0,66.0,248,15.0,29.51,5
13780,2015-07-30,0,0,0,0,0,0,0,0,2015,7,12,30,88.0,73.0,62.0,225,18.0,29.51,5
13781,2015-07-30,0,0,0,0,0,0,0,0,2015,7,13,30,88.0,73.0,62.0,225,17.0,29.51,5
13782,2015-07-30,0,0,2,1,0,0,0,0,2015,7,14,30,88.0,73.0,62.0,225,16.0,29.48,5
13784,2015-07-30,0,1,1,0,0,0,0,0,2015,7,16,30,88.0,75.0,66.0,248,16.0,29.45,5
13785,2015-07-30,0,0,0,0,0,0,0,0,2015,7,17,30,86.0,73.0,66.0,225,15.0,29.45,5
13786,2015-07-30,0,0,1,1,0,0,0,0,2015,7,18,30,86.0,73.0,66.0,225,16.0,29.45,5
13788,2015-07-30,1,1,3,1,0,0,0,0,2015,7,20,30,84.0,75.0,74.0,225,15.0,29.48,5
13789,2015-07-30,0,0,0,1,0,0,0,0,2015,7,21,30,84.0,73.0,70.0,248,12.0,29.51,5
13790,2015-07-30,0,0,0,0,0,0,0,0,2015,7,22,30,84.0,73.0,70.0,248,16.0,29.51,5
13791,2015-07-30,0,0,0,0,0,0,0,0,2015,7,23,30,82.0,73.0,74.0,203,14.0,29.51,5
13792,2015-07-31,0,0,0,0,0,0,0,0,2015,7,0,31,82.0,73.0,74.0,248,16.0,29.51,5
13793,2015-07-31,0,0,0,0,0,0,0,0,2015,7,1,31,82.0,73.0,74.0,225,14.0,29.51,5
13794,2015-07-31,0,0,0,0,0,0,0,0,2015,7,2,31,82.0,73.0,74.0,225,12.0,29.48,5
13795,2015-07-31,0,0,0,0,0,0,0,0,2015,7,3,31,82.0,73.0,74.0,225,12.0,29.48,4
13796,2015-07-31,0,0,0,0,0,0,0,0,2015,7,4,31,82.0,73.0,74.0,225,12.0,29.48,4
13797,2015-07-31,0,0,0,0,0,0,0,0,2015,7,5,31,82.0,75.0,79.0,225,14.0,29.48,4
13802,2015-07-31,2,0,0,1,1,0,0,1,2015,7,10,31,86.0,73.0,66.0,248,15.0,29.51,5
13803,2015-07-31,1,1,0,0,1,0,0,1,2015,7,11,31,86.0,73.0,66.0,270,14.0,29.51,5
13804,2015-07-31,0,0,0,2,0,0,0,0,2015,7,12,31,86.0,72.0,62.0,248,17.0,29.51,5
13805,2015-07-31,0,1,0,0,0,0,0,0,2015,7,13,31,88.0,72.0,58.0,225,18.0,29.48,5
13806,2015-07-31,0,1,4,2,2,0,0,0,2015,7,14,31,88.0,72.0,58.0,225,17.0,29.48,5
13807,2015-07-31,0,0,0,0,0,0,0,0,2015,7,15,31,88.0,72.0,58.0,225,16.0,29.45,5
13808,2015-07-31,0,0,0,1,1,0,0,0,2015,7,16,31,88.0,72.0,58.0,225,14.0,29.45,5
13809,2015-07-31,0,0,1,0,0,0,0,0,2015,7,17,31,86.0,73.0,66.0,225,16.0,29.45,5
13810,2015-07-31,0,1,0,0,0,0,0,0,2015,7,18,31,86.0,73.0,66.0,203,20.0,29.45,5
13811,2015-07-31,0,0,0,4,0,0,0,1,2015,7,19,31,84.0,73.0,70.0,225,21.0,29.45,7
13812,2015-07-31,0,0,1,1,1,0,0,1,2015,7,20,31,84.0,73.0,70.0,225,14.0,29.48,5
13813,2015-07-31,2,2,0,5,0,0,0,0,2015,7,21,31,82.0,73.0,74.0,225,16.0,29.48,16
13814,2015-07-31,0,0,0,0,0,0,0,0,2015,7,22,31,82.0,73.0,74.0,225,12.0,29.51,5
13815,2015-07-31,0,0,0,0,0,0,0,0,2015,7,23,31,82.0,73.0,74.0,203,10.0,29.51,5
13816,2015-08-01,0,0,0,0,0,0,0,0,2015,8,0,1,82.0,73.0,74.0,225,14.0,29.51,5
13817,2015-08-01,0,0,0,0,0,0,0,0,2015,8,1,1,82.0,73.0,74.0,225,12.0,29.51,5
13818,2015-08-01,0,0,0,0,0,0,0,0,2015,8,2,1,82.0,73.0,74.0,225,12.0,29.51,5
13819,2015-08-01,0,0,0,0,0,0,0,0,2015,8,3,1,82.0,73.0,74.0,248,12.0,29.51,5
13820,2015-08-01,0,0,0,0,0,0,0,0,2015,8,4,1,82.0,73.0,74.0,225,13.0,29.51,5
13821,2015-08-01,0,0,0,0,0,0,0,0,2015,8,5,1,81.0,73.0,79.0,248,12.0,29.51,5
13822,2015-08-01,0,0,0,0,0,0,0,0,2015,8,6,1,82.0,73.0,74.0,225,14.0,29.51,5
13823,2015-08-01,0,0,0,0,0,0,0,0,2015,8,7,1,82.0,73.0,74.0,225,8.0,29.54,5
13824,2015-08-01,0,0,0,0,1,0,0,0,2015,8,8,1,82.0,73.0,74.0,225,12.0,29.54,5
13825,2015-08-01,1,0,1,2,0,0,0,0,2015,8,9,1,84.0,70.0,62.0,248,16.0,29.54,5
13826,2015-08-01,1,0,0,2,0,0,0,0,2015,8,10,1,86.0,70.0,58.0,225,14.0,29.57,5
13827,2015-08-01,1,1,0,1,5,0,0,0,2015,8,11,1,86.0,72.0,62.0,248,18.0,29.57,5
13828,2015-08-01,0,0,1,2,4,0,0,1,2015,8,12,1,88.0,72.0,58.0,225,21.0,29.57,7
13829,2015-08-01,1,1,0,0,0,0,0,0,2015,8,13,1,88.0,70.0,55.0,248,20.0,29.54,5
13830,2015-08-01,0,0,1,1,1,0,0,0,2015,8,14,1,90.0,70.0,52.0,248,21.0,29.54,7
13831,2015-08-01,0,0,0,1,0,0,0,0,2015,8,15,1,90.0,70.0,52.0,203,18.0,29.54,5
13832,2015-08-01,0,0,0,2,0,0,0,1,2015,8,16,1,88.0,73.0,62.0,248,18.0,29.51,5
13833,2015-08-01,0,0,0,3,0,0,0,0,2015,8,17,1,86.0,72.0,62.0,225,18.0,29.51,5
13834,2015-08-01,0,2,0,0,0,0,0,0,2015,8,18,1,86.0,73.0,66.0,225,20.0,29.51,5
13835,2015-08-01,0,0,0,0,3,0,0,0,2015,8,19,1,84.0,73.0,70.0,225,18.0,29.54,5
13836,2015-08-01,1,1,1,5,0,0,0,0,2015,8,20,1,84.0,73.0,70.0,225,15.0,29.54,5
13837,2015-08-01,0,0,0,0,0,0,0,0,2015,8,21,1,82.0,73.0,74.0,248,17.0,29.54,5
13838,2015-08-01,0,0,0,0,0,0,0,0,2015,8,22,1,82.0,73.0,74.0,248,12.0,29.6,5
13839,2015-08-01,0,0,0,0,0,0,0,0,2015,8,23,1,82.0,73.0,74.0,248,12.0,29.6,5
13840,2015-08-02,0,0,0,0,0,0,0,0,2015,8,0,2,82.0,72.0,70.0,248,14.0,29.6,5
13841,2015-08-02,0,0,0,0,0,0,0,0,2015,8,1,2,82.0,72.0,70.0,248,12.0,29.6,5
13842,2015-08-02,0,0,0,0,0,0,0,0,2015,8,2,2,82.0,72.0,70.0,225,13.0,29.57,5
13843,2015-08-02,0,0,0,0,0,0,0,0,2015,8,3,2,82.0,72.0,70.0,248,13.0,29.57,5
13844,2015-08-02,0,0,0,0,0,0,0,0,2015,8,4,2,82.0,72.0,70.0,225,13.0,29.57,5
13845,2015-08-02,0,0,0,0,0,0,0,0,2015,8,5,2,82.0,72.0,70.0,248,10.0,29.57,5
13847,2015-08-02,0,0,0,0,0,0,0,0,2015,8,7,2,82.0,72.0,70.0,225,8.0,29.63,5
13848,2015-08-02,0,0,0,1,2,0,0,0,2015,8,8,2,82.0,72.0,70.0,225,12.0,29.63,5
13849,2015-08-02,3,2,0,4,3,0,0,0,2015,8,9,2,84.0,72.0,66.0,248,12.0,29.63,5
13851,2015-08-02,0,1,1,1,3,0,0,0,2015,8,11,2,88.0,70.0,55.0,248,14.0,29.63,5
13852,2015-08-02,1,0,0,5,0,0,0,0,2015,8,12,2,90.0,70.0,52.0,225,16.0,29.63,5
13853,2015-08-02,0,0,3,2,0,0,0,0,2015,8,13,2,90.0,68.0,49.0,225,18.0,29.63,4
13854,2015-08-02,0,1,0,1,1,0,0,0,2015,8,14,2,90.0,68.0,49.0,203,16.0,29.6,4
13855,2015-08-02,1,0,0,0,0,0,0,0,2015,8,15,2,90.0,66.0,46.0,225,14.0,29.57,4
13856,2015-08-02,0,0,0,0,0,0,0,0,2015,8,16,2,86.0,68.0,55.0,225,14.0,29.57,4
13857,2015-08-02,0,1,0,0,0,0,0,0,2015,8,17,2,88.0,68.0,52.0,225,14.0,29.57,4
13858,2015-08-02,0,0,0,0,0,0,0,0,2015,8,18,2,86.0,72.0,62.0,225,16.0,29.57,4
13859,2015-08-02,0,0,0,1,0,0,0,0,2015,8,19,2,84.0,72.0,66.0,225,12.0,29.57,4
13860,2015-08-02,0,0,0,0,0,0,0,0,2015,8,20,2,82.0,72.0,70.0,225,14.0,29.6,4
13861,2015-08-02,0,0,0,0,0,0,0,0,2015,8,21,2,82.0,73.0,74.0,225,14.0,29.6,5
13862,2015-08-02,0,0,0,0,0,0,0,0,2015,8,22,2,82.0,73.0,74.0,225,16.0,29.63,5
13863,2015-08-02,0,0,0,0,0,0,0,0,2015,8,23,2,82.0,73.0,74.0,248,12.0,29.63,5
13864,2015-08-03,0,0,0,0,0,0,0,0,2015,8,0,3,82.0,73.0,74.0,225,9.0,29.6,5
13866,2015-08-03,0,0,0,0,0,0,0,0,2015,8,2,3,82.0,72.0,70.0,248,12.0,29.6,5
13867,2015-08-03,0,0,0,0,0,0,0,0,2015,8,3,3,82.0,72.0,70.0,248,14.0,29.6,5
13868,2015-08-03,0,0,0,0,0,0,0,0,2015,8,4,3,82.0,72.0,70.0,270,17.0,29.57,5
13869,2015-08-03,0,0,0,0,0,0,0,0,2015,8,5,3,82.0,73.0,74.0,270,12.0,29.57,5
13870,2015-08-03,0,0,0,0,0,0,0,0,2015,8,6,3,82.0,73.0,74.0,248,14.0,29.57,5
13871,2015-08-03,0,0,0,0,0,0,0,0,2015,8,7,3,82.0,72.0,70.0,270,14.0,29.6,5
13872,2015-08-03,0,0,0,0,2,0,0,0,2015,8,8,3,82.0,72.0,70.0,248,13.0,29.6,5
13873,2015-08-03,0,0,0,1,0,0,0,0,2015,8,9,3,82.0,72.0,70.0,270,16.0,29.6,5
13874,2015-08-03,0,0,0,0,0,0,0,0,2015,8,10,3,84.0,72.0,66.0,248,14.0,29.63,4
13875,2015-08-03,0,0,0,0,0,0,0,0,2015,8,11,3,86.0,70.0,58.0,248,16.0,29.63,4
13876,2015-08-03,0,0,0,1,0,0,0,0,2015,8,12,3,86.0,70.0,58.0,270,12.0,29.6,5
13877,2015-08-03,0,1,1,2,0,0,0,1,2015,8,13,3,88.0,70.0,55.0,225,9.0,29.6,5
13878,2015-08-03,0,0,0,1,0,0,0,0,2015,8,14,3,88.0,70.0,55.0,225,12.0,29.6,5
13879,2015-08-03,0,0,0,1,0,0,0,0,2015,8,15,3,88.0,70.0,55.0,248,14.0,29.57,5
13880,2015-08-03,0,0,0,3,0,0,0,0,2015,8,16,3,88.0,68.0,52.0,225,13.0,29.57,5
13881,2015-08-03,0,0,0,3,0,0,0,0,2015,8,17,3,88.0,70.0,55.0,225,9.0,29.57,4
13882,2015-08-03,1,0,0,0,0,0,5,0,2015,8,18,3,86.0,70.0,58.0,248,17.0,29.57,5
13883,2015-08-03,0,0,0,1,0,1,0,0,2015,8,19,3,84.0,70.0,62.0,248,16.0,29.57,4
13884,2015-08-03,0,1,0,10,0,0,0,0,2015,8,20,3,82.0,72.0,70.0,225,14.0,29.6,4
13885,2015-08-03,0,0,0,0,1,0,0,0,2015,8,21,3,82.0,72.0,70.0,248,14.0,29.6,4
13886,2015-08-03,0,0,0,0,0,0,0,0,2015,8,22,3,82.0,73.0,74.0,225,16.0,29.63,4
13887,2015-08-03,0,0,0,0,0,0,0,0,2015,8,23,3,82.0,72.0,70.0,248,9.0,29.63,4
13888,2015-08-04,0,0,0,0,0,0,0,0,2015,8,0,4,82.0,72.0,70.0,203,12.0,29.6,4
13889,2015-08-04,0,0,0,0,0,0,0,0,2015,8,1,4,82.0,72.0,70.0,225,14.0,29.6,4
13890,2015-08-04,0,0,0,0,0,0,0,0,2015,8,2,4,82.0,72.0,70.0,248,12.0,29.57,4
13891,2015-08-04,0,0,0,0,0,0,0,0,2015,8,3,4,82.0,72.0,70.0,248,16.0,29.57,4
13892,2015-08-04,0,0,0,0,0,0,0,0,2015,8,4,4,82.0,72.0,70.0,270,16.0,29.57,4
13893,2015-08-04,0,0,0,0,0,0,0,0,2015,8,5,4,82.0,72.0,70.0,270,16.0,29.57,4
13894,2015-08-04,0,0,0,0,0,0,0,0,2015,8,6,4,82.0,72.0,70.0,270,16.0,29.57,4
13895,2015-08-04,0,0,0,0,0,0,0,0,2015,8,7,4,82.0,72.0,70.0,248,14.0,29.57,5
13896,2015-08-04,0,0,0,1,0,1,0,0,2015,8,8,4,82.0,70.0,66.0,248,14.0,29.57,5
13897,2015-08-04,0,1,2,0,0,0,0,0,2015,8,9,4,84.0,70.0,62.0,248,18.0,29.57,5
13898,2015-08-04,1,0,0,0,0,0,0,1,2015,8,10,4,84.0,70.0,62.0,270,21.0,29.6,7
13899,2015-08-04,0,0,0,1,1,0,0,1,2015,8,11,4,86.0,72.0,62.0,248,22.0,29.6,7
13900,2015-08-04,1,0,0,0,1,0,0,0,2015,8,12,4,88.0,70.0,55.0,248,20.0,29.57,5
13901,2015-08-04,2,0,0,1,0,0,0,0,2015,8,13,4,90.0,70.0,52.0,248,14.0,29.54,5
13902,2015-08-04,0,0,0,3,0,0,0,0,2015,8,14,4,90.0,70.0,52.0,248,16.0,29.54,5
13903,2015-08-04,0,0,0,1,0,0,0,0,2015,8,15,4,88.0,70.0,55.0,248,14.0,29.51,5
13904,2015-08-04,0,0,0,1,1,0,0,0,2015,8,16,4,88.0,72.0,58.0,225,20.0,29.51,5
13905,2015-08-04,0,0,1,3,2,0,0,0,2015,8,17,4,86.0,72.0,62.0,225,10.0,29.51,5
13906,2015-08-04,1,0,0,2,0,0,0,0,2015,8,18,4,84.0,72.0,66.0,248,15.0,29.51,5
13907,2015-08-04,0,1,0,2,0,0,0,0,2015,8,19,4,84.0,72.0,66.0,248,15.0,29.51,5
13908,2015-08-04,0,0,0,4,0,0,0,1,2015,8,20,4,82.0,72.0,70.0,225,14.0,29.54,5
13909,2015-08-04,1,0,0,4,0,0,0,1,2015,8,21,4,82.0,72.0,70.0,270,17.0,29.54,5
13910,2015-08-04,0,0,0,0,0,0,0,0,2015,8,22,4,82.0,72.0,70.0,225,17.0,29.54,5
13911,2015-08-04,0,0,0,0,0,0,0,0,2015,8,23,4,82.0,72.0,70.0,270,15.0,29.54,5
13912,2015-08-05,0,0,0,0,0,0,0,0,2015,8,0,5,82.0,72.0,70.0,248,16.0,29.54,5
13913,2015-08-05,0,0,0,0,0,0,0,0,2015,8,1,5,82.0,72.0,70.0,248,14.0,29.51,5
13914,2015-08-05,0,0,0,0,0,0,0,0,2015,8,2,5,82.0,70.0,66.0,248,14.0,29.48,5
13915,2015-08-05,0,0,0,0,0,0,0,0,2015,8,3,5,82.0,70.0,66.0,248,14.0,29.48,5
13916,2015-08-05,0,0,0,0,0,0,0,0,2015,8,4,5,81.0,70.0,70.0,248,12.0,29.48,4
13917,2015-08-05,0,0,0,0,0,0,0,0,2015,8,5,5,81.0,70.0,70.0,225,12.0,29.48,4
13918,2015-08-05,0,0,0,0,0,0,0,0,2015,8,6,5,81.0,72.0,74.0,248,18.0,29.48,4
13919,2015-08-05,0,0,0,0,0,0,0,0,2015,8,7,5,81.0,72.0,74.0,248,17.0,29.48,5
13920,2015-08-05,1,0,0,2,0,0,0,0,2015,8,8,5,81.0,72.0,74.0,248,14.0,29.51,5
13921,2015-08-05,0,0,0,0,0,0,0,0,2015,8,9,5,84.0,72.0,66.0,270,22.0,29.51,7
13922,2015-08-05,0,0,0,0,0,0,0,0,2015,8,10,5,84.0,72.0,66.0,270,24.0,29.51,7
13923,2015-08-05,2,0,3,0,0,0,0,0,2015,8,11,5,84.0,72.0,66.0,270,22.0,29.51,7
13924,2015-08-05,0,1,0,0,0,0,0,1,2015,8,12,5,84.0,70.0,62.0,248,21.0,29.51,7
13925,2015-08-05,0,0,0,10,0,0,0,0,2015,8,13,5,84.0,70.0,62.0,248,21.0,29.48,7
13926,2015-08-05,1,1,0,1,1,0,0,0,2015,8,14,5,86.0,72.0,62.0,225,18.0,29.48,5
13927,2015-08-05,0,0,0,1,0,0,0,0,2015,8,15,5,86.0,70.0,58.0,225,21.0,29.48,7
13928,2015-08-05,0,0,0,0,0,0,0,0,2015,8,16,5,86.0,70.0,58.0,225,20.0,29.45,5
13929,2015-08-05,0,0,0,0,1,0,0,0,2015,8,17,5,84.0,72.0,66.0,248,17.0,29.45,5
13930,2015-08-05,0,0,0,0,0,0,0,0,2015,8,18,5,84.0,72.0,66.0,225,17.0,29.45,5
13931,2015-08-05,0,1,0,2,1,0,0,0,2015,8,19,5,84.0,72.0,66.0,248,20.0,29.45,5
13932,2015-08-05,1,0,1,1,0,0,0,0,2015,8,20,5,82.0,72.0,70.0,225,14.0,29.45,5
13933,2015-08-05,0,0,0,5,0,0,0,0,2015,8,21,5,82.0,72.0,70.0,225,10.0,29.48,5
13934,2015-08-05,0,0,0,0,0,0,0,0,2015,8,22,5,0.0,0.0,0.0,248,15.0,29.48,5
13935,2015-08-05,0,0,0,0,0,0,0,0,2015,8,23,5,82.0,73.0,74.0,225,10.0,29.48,16
13936,2015-08-06,0,0,0,0,0,0,0,0,2015,8,0,6,82.0,72.0,70.0,248,12.0,29.48,5
13937,2015-08-06,0,0,0,0,0,0,0,0,2015,8,1,6,82.0,73.0,74.0,225,13.0,29.48,5
13938,2015-08-06,0,0,0,0,0,0,0,0,2015,8,2,6,82.0,72.0,70.0,225,12.0,29.45,5
13939,2015-08-06,0,0,0,0,0,0,0,0,2015,8,3,6,82.0,72.0,70.0,225,13.0,29.45,5
13940,2015-08-06,0,0,0,0,0,0,0,0,2015,8,4,6,82.0,73.0,74.0,248,13.0,29.42,5
13941,2015-08-06,0,0,0,0,0,0,0,0,2015,8,5,6,81.0,72.0,74.0,248,15.0,29.42,5
13942,2015-08-06,0,0,0,0,0,0,0,0,2015,8,6,6,81.0,73.0,79.0,248,12.0,29.45,5
13945,2015-08-06,1,0,2,2,0,0,0,0,2015,8,9,6,82.0,73.0,74.0,248,15.0,29.48,5
