index,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Condition_int
16787,12/2/2015,0,1,0,3,0,0,0,0,75,52,44,CALM,0,0,29.95,0,Haze,6
16788,12/2/2015,0,0,0,1,0,0,0,0,73,52,47,CALM,0,0,29.98,0,Haze,6
16789,12/2/2015,0,0,0,4,1,0,0,0,70,50,49,CALM,0,0,29.98,0,Haze,6
16790,12/2/2015,0,0,0,0,0,0,0,0,68,50,52,CALM,0,0,29.98,0,Haze,6
16791,12/2/2015,0,0,0,0,0,0,0,0,64,46,52,N,6,0,29.98,0,Smoke,7
16792,12/3/2015,0,0,0,0,0,0,0,0,64,48,56,NNW,6,0,29.98,0,Smoke,7
16793,12/3/2015,0,0,0,0,0,0,0,0,64,41,42,NNW,6,0,29.98,0,Smoke,7
16794,12/3/2015,0,0,0,0,0,0,0,0,0,0,0,N,9,0,29.95,0,Haze,6
16795,12/3/2015,0,0,0,0,0,0,0,0,61,34,36,NNW,3,0,29.95,0,Haze,6
16796,12/3/2015,0,0,0,0,0,0,0,0,57,36,44,CALM,0,0,29.95,0,Haze,6
16797,12/3/2015,0,0,0,0,0,0,0,0,57,36,44,CALM,0,0,29.98,0,Haze,6
16800,12/3/2015,0,1,0,0,0,0,0,0,55,36,47,NNE,5,0,30.01,0,Haze,6
16801,12/3/2015,0,0,0,0,0,0,0,0,64,37,37,NNE,5,0,30.04,0,Haze,6
16802,12/3/2015,0,0,0,1,0,0,0,0,72,34,25,CALM,0,0,30.07,0,Haze,6
16803,12/3/2015,1,0,0,1,1,0,0,0,81,30,16,CALM,0,0,30.07,0,Haze,6
16804,12/3/2015,0,0,2,2,0,0,0,0,84,27,12,CALM,0,0,30.01,0,Fair,0
16805,12/3/2015,0,1,1,0,2,0,1,0,86,23,10,CALM,0,0,29.98,0,Fair,0
16806,12/3/2015,0,0,1,21,1,1,0,0,88,23,9,CALM,0,0,29.95,0,Fair,0
16807,12/3/2015,0,0,0,0,0,0,0,1,88,25,10,WNW,3,0,29.92,0,Fair,0
16808,12/3/2015,0,0,0,0,0,0,0,0,88,25,10,CALM,0,0,29.92,0,Fair,0
16809,12/3/2015,0,0,0,0,0,0,0,0,82,43,25,SW,99,0,29.92,0,Fair / Windy,1
16810,12/3/2015,0,0,0,2,0,0,0,0,79,46,32,SW,5,0,29.92,0,Fair,0
16811,12/3/2015,3,0,1,16,0,0,0,0,73,45,36,WSW,7,0,29.92,0,Fair,0
16812,12/3/2015,0,0,0,5,2,0,0,0,73,43,33,CALM,0,0,29.95,0,Fair,0
16813,12/3/2015,0,1,1,8,0,0,0,0,72,45,38,CALM,0,0,29.95,0,Fair,0
16814,12/3/2015,0,0,0,0,0,0,0,0,68,46,46,CALM,0,0,29.95,0,Fair,0
16815,12/3/2015,0,0,0,0,0,0,0,0,64,48,56,CALM,0,0,29.95,0,Fair,0
16816,12/4/2015,0,0,0,0,0,0,0,0,63,46,55,CALM,0,0,29.92,0,Fair,0
16817,12/4/2015,0,0,0,0,0,0,0,0,63,46,55,NNE,6,0,29.92,0,Fair,0
16818,12/4/2015,0,0,0,0,0,0,0,0,61,46,59,NNE,5,0,29.89,0,Fair,0
16819,12/4/2015,0,0,0,0,0,0,0,0,59,46,63,NNE,5,0,29.89,0,Fair,0
16820,12/4/2015,0,0,0,0,0,0,0,0,59,46,63,CALM,0,0,29.89,0,Haze,6
16821,12/4/2015,0,0,0,0,0,0,0,0,59,46,63,CALM,0,0,29.89,0,Haze,6
16822,12/4/2015,0,0,0,0,0,0,0,0,57,46,67,CALM,0,0,29.89,0,Haze,6
16823,12/4/2015,0,0,1,0,0,0,0,0,57,48,72,CALM,0,0,29.89,0,Smoke,7
16824,12/4/2015,0,0,0,2,0,0,0,0,57,48,72,CALM,0,0,29.92,0,Smoke,7
16825,12/4/2015,1,0,0,0,2,0,0,0,64,50,59,CALM,0,0,29.95,0,Smoke,7
16826,12/4/2015,0,0,0,1,1,0,0,1,75,55,50,CALM,0,0,29.95,0,Smoke,7
16827,12/4/2015,0,0,0,0,2,2,0,0,81,55,42,CALM,0,0,29.92,0,Smoke,7
16828,12/4/2015,0,0,0,1,0,0,0,0,82,48,30,W,5,0,29.92,0,Haze,6
16829,12/4/2015,0,1,0,5,1,1,0,0,86,46,25,WSW,8,0,29.87,0,Fair,0
16830,12/4/2015,1,0,1,0,0,0,0,0,86,46,25,WSW,6,0,29.84,0,Fair,0
16831,12/4/2015,1,0,1,9,3,0,1,0,86,48,27,W,12,0,29.84,0,Fair,0
16832,12/4/2015,0,2,0,1,0,0,0,0,84,50,30,WSW,12,0,29.84,0,Fair,0
16833,12/4/2015,0,0,1,2,0,0,1,0,84,52,33,W,10,0,29.81,0,Fair,0
16834,12/4/2015,0,0,0,1,0,0,1,0,79,63,57,SSW,12,0,29.84,0,Fair,0
16835,12/4/2015,0,0,1,0,0,0,0,0,77,63,61,SW,6,0,29.84,0,Fair,0
16836,12/4/2015,0,2,0,1,0,0,0,0,75,63,65,SW,5,0,29.87,0,Fair,0
16837,12/4/2015,0,0,0,2,0,0,0,0,73,63,69,WSW,6,0,29.87,0,Fair,0
16838,12/4/2015,0,0,0,0,0,0,0,0,72,63,73,WSW,6,0,29.87,0,Fair,0
16839,12/4/2015,0,0,0,0,0,0,0,0,70,63,78,SW,6,0,29.87,0,Fair,0
16840,12/5/2015,0,0,0,0,0,0,0,0,66,59,78,CALM,0,0,29.87,0,Fair,0
16841,12/5/2015,0,0,0,0,0,0,0,0,64,59,83,CALM,0,0,29.87,0,Fair,0
16842,12/5/2015,0,0,0,0,0,0,0,0,64,59,83,CALM,0,0,29.84,0,Smoke,7
16843,12/5/2015,0,0,0,0,0,0,0,0,63,59,88,CALM,0,0,29.84,0,Smoke,7
16844,12/5/2015,0,0,0,0,0,0,0,0,63,59,88,CALM,0,0,29.84,0,Smoke,7
16845,12/5/2015,0,0,0,0,0,0,0,0,61,39,45,CALM,0,0,29.84,0,Smoke,7
16846,12/5/2015,0,0,0,0,0,0,0,0,61,55,82,CALM,0,0,29.87,0,Smoke,7
16847,12/5/2015,0,0,0,0,0,0,0,0,59,55,88,CALM,0,0,29.89,0,Fog,20
16848,12/5/2015,0,0,1,1,1,0,0,0,61,57,88,CALM,0,0,29.89,0,Smoke,7
16849,12/5/2015,0,0,0,1,0,0,7,1,68,63,83,NE,6,0,29.92,0,Fog,20
16850,12/5/2015,0,0,0,3,0,0,0,0,73,63,69,NE,5,0,29.95,0,Smoke,7
16851,12/5/2015,3,0,0,1,0,0,0,0,79,64,61,CALM,0,0,29.95,0,Haze,6
16852,12/5/2015,0,0,0,2,1,0,0,0,79,64,61,CALM,0,0,29.95,0,Fair,0
16853,12/5/2015,0,0,0,1,0,0,0,0,82,59,45,CALM,0,0,29.89,0,Fair,0
16854,12/5/2015,0,0,0,2,0,0,0,0,84,55,37,CALM,0,0,29.89,0,Fair,0
16855,12/5/2015,2,0,0,1,0,0,0,0,84,63,48,SW,7,0,29.87,0,Fair,0
16856,12/5/2015,0,2,0,4,0,0,0,0,82,64,54,SSW,5,0,29.87,0,Fair,0
16857,12/5/2015,0,0,1,4,0,0,0,0,81,64,58,SW,9,0,29.87,0,Fair,0
16858,12/5/2015,0,0,0,0,0,0,0,0,79,64,61,SSW,8,0,29.87,0,Fair,0
16859,12/5/2015,1,0,0,14,0,0,0,0,77,64,65,S,5,0,29.89,0,Fair,0
16860,12/5/2015,2,1,0,0,0,0,0,1,75,64,69,CALM,0,0,29.89,0,Fair,0
16861,12/5/2015,0,0,0,0,0,0,0,0,73,64,73,CALM,0,0,29.92,0,Fair,0
16862,12/5/2015,0,0,0,0,0,0,0,0,72,66,83,CALM,0,0,29.92,0,Fair,0
16863,12/5/2015,0,0,0,0,0,0,0,0,70,64,83,VAR,3,0,29.92,0,Fair,0
16864,12/6/2015,0,0,0,0,0,0,0,0,68,63,83,CALM,0,0,29.92,0,Fair,0
16865,12/6/2015,0,0,0,0,0,0,0,0,68,63,83,NNE,6,0,29.92,0,Fair,0
16866,12/6/2015,0,0,0,0,0,0,0,0,66,61,83,VAR,3,0,29.89,0,Fair,0
16867,12/6/2015,0,0,0,0,0,0,0,0,66,61,83,CALM,0,0,29.89,0,Fair,0
16868,12/6/2015,0,0,0,0,0,0,0,0,64,61,88,CALM,0,0,29.89,0,Smoke,7
16869,12/6/2015,0,0,0,0,0,0,0,0,63,57,82,NE,5,0,29.89,0,Smoke,7
16870,12/6/2015,0,0,0,0,0,0,0,0,61,57,88,NNE,6,0,29.89,0,Smoke,7
16871,12/6/2015,0,0,0,0,0,0,0,0,61,57,88,NNE,7,0,29.92,0,Smoke,7
16872,12/6/2015,0,1,0,2,0,0,0,0,61,57,88,N,6,0,29.92,0,Fog,20
16873,12/6/2015,0,0,0,14,0,0,0,0,66,61,83,NNE,5,0,29.95,0,Fog,20
16874,12/6/2015,0,1,0,5,0,0,0,0,73,63,69,CALM,0,0,29.95,0,Fog,20
16875,12/6/2015,1,0,1,1,2,0,0,0,79,57,47,CALM,0,0,29.95,0,Smoke,7
16876,12/6/2015,0,1,0,1,0,0,0,0,82,50,32,CALM,0,0,29.92,0,Haze,6
16877,12/6/2015,0,2,2,2,0,1,0,0,84,46,27,CALM,0,0,29.89,0,Haze,6
16878,12/6/2015,0,1,0,1,2,1,0,0,84,43,23,ENE,5,0,29.87,0,Haze,6
16879,12/6/2015,0,0,0,9,0,0,2,0,84,43,23,CALM,0,0,29.84,0,Haze,6
16880,12/6/2015,1,1,0,10,0,0,1,1,82,48,30,CALM,0,0,29.84,0,Partly Cloudy,2
16881,12/6/2015,0,0,0,1,0,0,0,0,82,54,37,W,9,0,29.84,0,Fair,0
16882,12/6/2015,0,0,0,3,0,0,0,0,79,54,42,W,9,0,29.87,0,Haze,6
16883,12/6/2015,3,0,0,10,0,0,0,0,73,54,50,WSW,6,0,29.87,0,Haze,6
16884,12/6/2015,0,0,0,1,1,0,0,0,73,54,50,WSW,6,0,29.89,0,Haze,6
16885,12/6/2015,0,0,0,0,0,0,0,0,72,54,53,SW,5,0,29.92,0,Haze,6
16886,12/6/2015,0,0,0,0,0,0,0,0,68,52,56,CALM,0,0,29.92,0,Haze,6
16887,12/6/2015,0,0,0,0,0,0,0,0,66,54,64,CALM,0,0,29.92,0,Haze,6
16888,12/7/2015,0,0,0,0,0,0,0,0,66,52,60,CALM,0,0,29.92,0,Haze,6
16889,12/7/2015,0,0,0,0,0,0,0,0,64,52,64,CALM,0,0,29.92,0,Haze,6
16890,12/7/2015,0,0,0,0,0,0,0,0,63,52,68,CALM,0,0,29.89,0,Haze,6
16891,12/7/2015,0,0,0,0,0,0,0,0,63,54,72,NNE,5,0,29.89,0,Smoke,7
16892,12/7/2015,0,0,0,0,0,0,0,0,61,52,72,N,6,0,29.89,0,Smoke,7
16893,12/7/2015,0,0,0,0,0,0,0,0,61,52,72,CALM,0,0,29.89,0,Smoke,7
16894,12/7/2015,0,0,0,0,0,0,0,0,59,50,72,N,5,0,29.92,0,Smoke,7
16895,12/7/2015,0,0,0,1,0,0,0,0,59,52,77,NNE,5,0,29.92,0,Smoke,7
16896,12/7/2015,0,0,0,1,1,0,0,0,59,52,77,N,3,0,29.95,0,Smoke,7
16897,12/7/2015,0,0,0,0,0,0,0,0,66,54,64,NNE,5,0,29.95,0,Smoke,7
16898,12/7/2015,0,0,0,6,0,0,0,1,72,54,53,NE,5,0,29.98,0,Smoke,7
16899,12/7/2015,0,0,0,0,0,0,0,0,79,52,39,NNE,2,0,29.95,0,Smoke,7
16900,12/7/2015,0,0,0,0,0,0,0,0,81,45,28,N,8,0,29.95,0,Haze,6
16901,12/7/2015,1,0,0,4,1,0,0,3,82,45,26,W,5,0,29.92,0,Haze,6
16902,12/7/2015,0,1,0,1,2,0,0,0,86,45,23,CALM,0,0,29.87,0,Fair,0
16903,12/7/2015,0,0,0,0,0,1,0,0,86,43,22,CALM,0,0,29.87,0,Fair,0
16904,12/7/2015,0,0,0,5,0,0,0,0,82,50,32,S,7,0,29.87,0,Fair,0
16905,12/7/2015,1,0,0,0,0,0,6,0,81,54,39,SSE,6,0,29.87,0,Fair,0
16906,12/7/2015,0,0,0,1,0,0,0,2,77,55,47,SSW,5,0,29.87,0,Haze,6
16907,12/7/2015,0,0,0,3,1,0,5,0,73,57,57,S,5,0,29.89,0,Haze,6
16908,12/7/2015,0,0,0,2,0,0,0,0,73,57,57,SSW,2,0,29.89,0,Haze,6
16909,12/7/2015,1,1,2,3,1,0,0,0,72,59,64,SW,5,0,29.92,0,Haze,6
16910,12/7/2015,0,0,0,0,0,0,0,0,68,57,68,CALM,0,0,29.92,0,Smoke,7
16911,12/7/2015,0,0,0,0,0,0,0,0,68,57,68,NNE,5,0,29.92,0,Smoke,7
16912,12/8/2015,0,0,0,0,0,0,0,0,66,55,68,NNW,7,0,29.92,0,Smoke,7
16913,12/8/2015,0,0,0,0,0,0,0,0,66,54,64,N,6,0,29.92,0,Smoke,7
16914,12/8/2015,0,0,0,0,0,0,0,0,64,52,64,NNE,5,0,29.92,0,Smoke,7
16915,12/8/2015,0,0,0,0,0,0,0,0,64,50,59,N,6,0,29.89,0,Smoke,7
16916,12/8/2015,0,0,0,0,0,0,0,0,63,50,63,NNW,7,0,29.89,0,Smoke,7
16917,12/8/2015,0,0,0,0,0,0,0,0,63,50,63,NNW,5,0,29.89,0,Smoke,7
16918,12/8/2015,0,0,0,0,0,0,0,0,61,48,63,NNE,5,0,29.89,0,Smoke,7
16919,12/8/2015,0,0,0,0,0,0,0,0,61,50,68,CALM,0,0,29.92,0,Smoke,7
16920,12/8/2015,0,0,0,10,0,0,0,0,61,48,63,CALM,0,0,29.95,0,Smoke,7
16921,12/8/2015,0,0,0,1,0,0,0,0,66,50,56,CALM,0,0,29.98,0,Smoke,7
16922,12/8/2015,0,0,0,2,0,0,0,0,72,50,46,CALM,0,0,29.98,0,Haze,6
16923,12/8/2015,0,0,0,5,2,0,0,0,77,50,39,NNW,5,0,29.98,0,Haze,6
16924,12/8/2015,0,0,0,1,0,0,0,0,79,48,34,CALM,0,0,29.95,0,Haze,6
16925,12/8/2015,1,1,1,4,0,0,0,0,82,48,30,CALM,0,0,29.92,0,Haze,6
16926,12/8/2015,0,0,1,1,3,0,0,0,84,46,27,CALM,0,0,29.89,0,Fair,0
16927,12/8/2015,0,0,0,0,0,0,0,0,82,46,28,SW,6,0,29.87,0,Haze,6
16928,12/8/2015,1,2,0,3,0,0,0,0,82,46,28,WSW,7,0,29.84,0,Haze,6
16929,12/8/2015,0,0,0,5,0,0,0,0,79,48,34,SSW,6,0,29.84,0,Haze,6
16930,12/8/2015,0,0,0,0,1,0,0,0,75,48,38,SW,6,0,29.87,0,Haze,6
16932,12/8/2015,0,1,0,0,0,0,0,0,73,55,53,WSW,7,0,29.87,0,Haze,6
16933,12/8/2015,0,2,0,5,0,0,0,0,72,55,57,WSW,5,0,29.89,0,Haze,6
16934,12/8/2015,0,0,0,0,0,0,0,0,70,55,60,WSW,6,0,29.89,0,Haze,6
16935,12/8/2015,0,0,0,0,0,0,0,0,68,55,64,WSW,5,0,29.89,0,Haze,6
16936,12/9/2015,0,0,0,0,0,0,0,0,66,55,68,WSW,3,0,29.89,0,Haze,6
16937,12/9/2015,0,0,0,0,0,0,0,0,66,55,68,W,3,0,29.89,0,Haze,6
16938,12/9/2015,0,0,0,0,0,0,0,0,64,55,73,CALM,0,0,29.87,0,Haze,6
16939,12/9/2015,0,0,0,0,0,0,0,0,64,55,73,CALM,0,0,29.87,0,Haze,6
16940,12/9/2015,0,0,0,0,0,0,0,0,63,55,77,CALM,0,0,29.84,0,Smoke,7
16941,12/9/2015,0,0,0,0,0,0,0,0,63,55,77,CALM,0,0,29.84,0,Smoke,7
16942,12/9/2015,0,0,0,0,0,0,0,0,63,55,77,CALM,0,0,29.84,0,Smoke,7
16943,12/9/2015,0,0,0,0,0,0,0,0,64,55,73,NNE,9,0,29.87,0,Smoke,7
16944,12/9/2015,0,0,0,0,0,0,0,0,66,57,73,ENE,6,0,29.87,0,Smoke,7
16945,12/9/2015,0,0,1,0,0,0,0,0,68,59,73,NNE,3,0,29.89,0,Smoke,7
16946,12/9/2015,0,0,0,0,4,0,0,0,77,63,61,CALM,0,0,29.89,0,Smoke,7
16947,12/9/2015,0,0,1,1,1,0,2,0,79,61,54,WSW,14,0,29.89,0,Smoke,7
16948,12/9/2015,1,1,1,2,2,0,0,0,81,55,42,W,16,0,29.87,0,Fair,0
16949,12/9/2015,0,0,0,0,0,0,0,0,81,54,39,WSW,16,0,29.87,0,Fair,0
16950,12/9/2015,0,1,0,9,1,0,0,0,82,52,35,W,12,0,29.81,0,Fair,0
16951,12/9/2015,0,0,0,3,0,0,0,1,82,50,32,W,8,0,29.81,0,Fair,0
16952,12/9/2015,1,0,0,0,0,0,0,0,82,45,26,W,14,0,29.81,0,Fair,0
16953,12/9/2015,0,0,0,4,2,0,0,0,81,41,24,WSW,8,0,29.81,0,Fair,0
16954,12/9/2015,1,0,2,4,1,0,1,0,77,41,28,WSW,7,0,29.81,0,Fair,0
16955,12/9/2015,0,1,1,6,1,0,0,0,75,45,34,W,14,0,29.84,0,Fair,0
16956,12/9/2015,0,0,1,12,4,0,0,0,75,43,31,W,7,0,29.87,0,Fair,0
16957,12/9/2015,0,0,0,0,0,0,0,0,73,39,29,W,9,0,29.89,0,Fair,0
16958,12/9/2015,0,0,0,0,0,0,0,0,72,41,33,WNW,6,0,29.89,0,Fair,0
16959,12/9/2015,0,0,0,0,0,0,0,0,70,34,27,WNW,12,0,29.89,0,Fair,0
16960,12/10/2015,0,0,0,0,0,0,0,0,70,18,14,WNW,12,0,29.89,0,Haze,6
16961,12/10/2015,0,0,0,0,0,0,0,0,70,16,13,WNW,9,0,29.89,0,Haze,6
16962,12/10/2015,0,0,0,0,0,0,0,0,66,18,15,N,7,0,29.89,0,Haze,6
16963,12/10/2015,0,0,0,0,0,0,0,0,64,21,19,NNW,9,0,29.89,0,Haze,6
16964,12/10/2015,0,0,0,0,0,0,0,0,64,21,19,NW,7,0,29.89,0,Haze,6
16965,12/10/2015,0,0,0,0,0,0,0,0,63,28,27,NNW,9,0,29.89,0,Haze,6
16967,12/10/2015,0,0,0,0,1,0,0,0,61,28,29,NW,5,0,29.92,0,Haze,6
16968,12/10/2015,0,0,1,0,1,0,5,0,61,28,29,NNW,5,0,29.95,0,Haze,6
16969,12/10/2015,0,0,0,0,0,0,2,0,63,30,30,NNE,7,0,29.98,0,Haze,6
16970,12/10/2015,0,0,6,1,0,0,0,1,68,25,20,N,5,0,29.98,0,Haze,6
16971,12/10/2015,1,1,0,1,0,0,0,0,72,25,17,NNW,5,0,29.98,0,Fair,0
16972,12/10/2015,5,1,2,5,3,0,0,0,75,21,13,NNE,6,0,29.95,0,Fair,0
16973,12/10/2015,0,3,0,0,0,0,1,0,77,25,14,CALM,0,0,29.92,0,Fair,0
16974,12/10/2015,1,1,0,0,0,0,0,0,77,30,18,WNW,5,0,29.89,0,Fair,0
16975,12/10/2015,0,0,3,2,0,0,0,0,77,28,17,NNW,6,0,29.87,0,Fair,0
16976,12/10/2015,1,0,2,2,1,0,0,0,77,25,14,WNW,7,0,29.84,0,Fair,0
16977,12/10/2015,0,1,1,4,1,0,1,0,77,19,12,WNW,6,0,29.84,0,Fair,0
16978,12/10/2015,1,1,0,10,0,0,0,0,75,18,11,WNW,8,0,29.87,0,Fair,0
16979,12/10/2015,2,1,0,3,1,0,0,0,68,19,16,WNW,7,0,29.87,0,Fair,0
16980,12/10/2015,0,0,1,3,1,0,0,0,68,30,24,W,6,0,29.87,0,Fair,0
16981,12/10/2015,0,1,0,0,0,0,0,1,68,34,28,WSW,7,0,29.89,0,Fair,0
16982,12/10/2015,0,0,0,0,0,0,0,0,66,36,32,W,10,0,29.89,0,Fair,0
16983,12/10/2015,0,0,0,0,0,0,0,0,66,36,32,WNW,15,0,29.89,0,Fair,0
16984,12/11/2015,0,0,0,0,0,0,0,0,66,19,17,WNW,23,0,29.87,0,Blowing Dust / Windy,11
16985,12/11/2015,0,0,0,0,0,0,0,0,66,21,18,WNW,21,0,29.87,0,Blowing Dust / Windy,11
16986,12/11/2015,0,0,0,0,0,0,0,0,64,21,19,NNW,16,0,29.87,0,Blowing Dust,15
16987,12/11/2015,0,0,0,0,0,0,0,0,64,23,21,WNW,12,0,29.87,0,Haze,6
16988,12/11/2015,0,0,0,0,0,0,0,0,63,21,20,NW,9,0,29.84,0,Haze,6
16989,12/11/2015,0,0,0,0,0,0,0,0,63,18,18,NNW,14,0,29.87,0,Haze,6
16990,12/11/2015,0,0,0,0,0,0,0,0,63,18,18,NNW,17,0,29.87,0,Blowing Dust,15
16991,12/11/2015,0,0,0,0,0,0,0,0,63,14,15,NNW,14,0,29.87,0,Blowing Dust,15
16992,12/11/2015,0,0,0,6,0,0,0,0,61,12,15,NNW,12,0,29.89,0,Widespread Dust,8
16993,12/11/2015,1,2,0,3,1,0,0,0,63,12,14,NW,10,0,29.89,0,Widespread Dust,8
16994,12/11/2015,0,0,0,1,2,0,5,1,64,12,13,NNW,8,0,29.92,0,Widespread Dust,8
16995,12/11/2015,0,1,0,1,0,0,0,0,70,12,11,NW,9,0,29.92,0,Blowing Dust,15
16996,12/11/2015,1,0,1,2,1,0,0,0,72,16,12,NW,10,0,29.89,0,Widespread Dust,8
16997,12/11/2015,1,0,1,2,0,0,5,0,75,23,14,ENE,7,0,29.89,0,Widespread Dust,8
16998,12/11/2015,0,0,0,1,1,0,0,0,77,23,13,NE,9,0,29.87,0,Widespread Dust,8
16999,12/11/2015,1,1,1,1,0,0,0,0,77,23,13,ENE,3,0,29.84,0,Widespread Dust,8
17000,12/11/2015,0,0,0,1,2,0,0,0,77,23,13,ENE,7,0,29.81,0,Fair,0
17001,12/11/2015,0,1,0,2,0,0,5,0,77,23,13,ENE,5,0,29.81,0,Fair,0
17002,12/11/2015,0,0,0,2,1,0,0,0,73,23,15,E,3,0,29.81,0,Haze,6
17003,12/11/2015,1,1,0,0,0,0,1,0,70,23,17,SSW,6,0,29.84,0,Haze,6
17004,12/11/2015,0,0,0,1,1,0,0,0,66,28,24,SW,5,0,29.87,0,Haze,6
17005,12/11/2015,0,0,0,0,0,0,0,0,64,18,16,CALM,0,0,29.87,0,Haze,6
17006,12/11/2015,0,0,0,0,0,0,0,0,64,28,26,CALM,0,0,29.89,0,Haze,6
17007,12/11/2015,0,0,0,0,0,0,0,0,59,34,39,CALM,0,0,29.89,0,Haze,6
17008,12/12/2015,0,0,0,0,0,0,0,0,57,36,44,CALM,0,0,29.89,0,Haze,6
17009,12/12/2015,0,0,0,0,0,0,0,0,57,36,44,NNE,7,0,29.89,0,Haze,6
17010,12/12/2015,0,0,0,0,0,0,0,0,55,34,44,N,3,0,29.87,0,Haze,6
17011,12/12/2015,0,0,0,0,0,0,0,0,54,30,41,N,5,0,29.87,0,Haze,6
17012,12/12/2015,0,0,0,0,0,0,0,0,52,28,41,N,3,0,29.87,0,Haze,6
17013,12/12/2015,0,0,0,0,0,0,0,0,52,28,41,NNE,5,0,29.87,0,Haze,6
17018,12/12/2015,0,0,0,0,2,0,5,1,68,28,23,ENE,12,0,29.95,0,Haze,6
17020,12/12/2015,1,0,0,3,0,0,0,0,75,21,13,NE,8,0,29.92,0,Haze,6
17021,12/12/2015,2,0,0,5,1,0,0,0,75,19,12,NE,5,0,29.92,0,Haze,6
17022,12/12/2015,0,2,1,8,1,0,0,0,77,19,12,NNE,9,0,29.89,0,Haze,6
17023,12/12/2015,0,0,0,2,0,2,0,0,77,18,11,ENE,7,0,29.87,0,Haze,6
17024,12/12/2015,1,0,0,2,0,0,0,0,77,16,10,NNE,9,0,29.84,0,Haze,6
17025,12/12/2015,0,0,1,2,1,0,0,0,75,16,11,N,6,0,29.84,0,Haze,6
17026,12/12/2015,1,0,0,9,0,0,0,0,72,14,11,ENE,5,0,29.87,0,Haze,6
17027,12/12/2015,0,0,0,1,0,0,0,0,66,16,14,N,6,0,29.87,0,Haze,6
17028,12/12/2015,1,1,0,6,0,0,1,0,63,19,19,ENE,12,0,29.89,0,Haze,6
17029,12/12/2015,0,0,0,0,0,0,0,0,61,18,19,ENE,12,0,29.89,0,Haze,6
17030,12/12/2015,0,0,0,0,0,0,0,0,61,18,19,ENE,10,0,29.89,0,Haze,6
17031,12/12/2015,0,0,0,0,0,0,0,0,59,18,20,ENE,8,0,29.92,0,Haze,6
17032,12/13/2015,0,0,0,0,0,0,0,0,57,19,23,N,7,0,29.89,0,Haze,6
17033,12/13/2015,0,0,0,0,0,0,0,0,55,21,26,N,8,0,29.89,0,Haze,6
17034,12/13/2015,0,0,0,0,0,0,0,0,52,19,28,ENE,12,0,29.89,0,Haze,6
17035,12/13/2015,0,0,0,0,0,0,0,0,50,21,32,NE,12,0,29.89,0,Haze,6
17036,12/13/2015,0,0,0,0,0,0,0,0,48,21,34,ENE,12,0,29.87,0,Haze,6
17037,12/13/2015,0,0,0,0,0,0,0,0,48,23,37,ENE,12,0,29.87,0,Haze,6
17038,12/13/2015,0,0,0,0,0,0,0,0,46,19,34,NNE,7,0,29.87,0,Haze,6
17039,12/13/2015,0,0,0,0,0,0,0,0,46,21,37,NNE,6,0,29.89,0,Haze,6
17040,12/13/2015,0,0,0,0,0,0,0,0,46,25,43,NE,6,0,29.92,0,Haze,6
17041,12/13/2015,0,0,0,0,0,0,0,0,54,21,28,NNE,5,0,29.92,0,Haze,6
17042,12/13/2015,3,0,4,11,0,0,0,0,64,23,21,CALM,0,0,29.95,0,Haze,6
17043,12/13/2015,0,0,0,2,1,0,11,0,73,19,13,CALM,0,0,29.95,0,Haze,6
17044,12/13/2015,4,2,2,2,2,0,0,0,75,23,14,WNW,5,0,29.92,0,Haze,6
17045,12/13/2015,0,0,0,3,0,0,0,0,75,34,22,W,5,0,29.92,0,Haze,6
17047,12/13/2015,0,1,0,2,0,0,5,0,79,34,20,W,5,0,29.87,0,Fair,0
17048,12/13/2015,1,0,0,2,0,0,0,0,77,36,22,WSW,6,0,29.87,0,Fair,0
17049,12/13/2015,0,0,1,1,0,0,5,0,75,37,25,WNW,7,0,29.87,0,Fair,0
17050,12/13/2015,0,0,0,2,1,0,5,0,72,36,27,W,6,0,29.87,0,Haze,6
17051,12/13/2015,0,0,0,2,0,0,0,0,68,39,35,CALM,0,0,29.92,0,Haze,6
17052,12/13/2015,1,1,0,1,0,0,1,0,66,39,37,CALM,0,0,29.92,0,Haze,6
17053,12/13/2015,0,0,0,0,0,0,0,0,63,41,45,CALM,0,0,29.95,0,Haze,6
17054,12/13/2015,0,0,0,0,0,0,0,0,59,39,48,E,8,0,29.98,0,Haze,6
17055,12/13/2015,0,0,0,0,0,0,0,0,59,34,39,NE,12,0,29.98,0,Haze,6
17056,12/14/2015,0,0,0,0,0,0,0,0,57,28,33,NNE,7,0,29.98,0,Haze,6
17057,12/14/2015,0,0,0,0,0,0,0,0,57,28,33,N,6,0,29.98,0,Haze,6
17058,12/14/2015,0,0,0,0,0,0,0,0,57,28,33,CALM,0,0,29.98,0,Haze,6
17059,12/14/2015,0,0,0,0,0,0,0,0,57,28,33,CALM,0,0,29.98,0,Haze,6
17060,12/14/2015,0,0,0,0,0,0,0,0,57,28,33,CALM,0,0,29.98,0,Haze,6
17061,12/14/2015,0,0,0,0,0,0,0,0,54,28,38,N,12,0,29.95,0,Haze,6
17062,12/14/2015,0,0,0,0,0,0,0,0,50,28,43,N,5,0,29.98,0,Haze,6
17063,12/14/2015,0,0,0,0,0,0,0,0,50,28,43,CALM,0,0,29.98,0,Haze,6
